regime_start_ns,session,anchor,dir,t_touch,time_to_anchor_s,mfe_through,cur,pullback_from_mfe,mae_before,adv1_before,ret15,ret30,ret60,path_eff,n_cross,rv60,accel,fav_share,tod_min,time_to_close_s,trig_rel_entry,dist_to_trig,trig_move60,engine_regime_ok,fixed_outcome,fixed_eligible,term_reach2,win,null_p_fixed,null_fixed_resolved,null_p_term_reach2,null_p_giveback_given_reach2,null_p_term_win,null_sim_unflipped,null_decided_by_touch_bar,block
1685647200000000000,2023-06-01,2.0,-1,1685647454000000000,239.0,2.017345079134394,1.9382335074036332,0.07911157173076067,1.1471177900960279,1,0.3164462869230422,0.39555785865380266,0.9888946466345068,0.14121037463976946,6,0.6607118846549993,0.09229683368588737,0.6375,354,5746.0,-0.9111970293266549,2.849430536730288,0.3266887219948267,1,,0,1,1,0.96875,64,0.96875,0.1935483870967742,0.78125,0,0,discovery
1685713500000000000,2023-06-02,0.25,-1,1685713518000000000,3.0,0.31510998559343695,0.31510998559343695,0.0,0.022507856113816924,0,0.31510998559343695,0.31510998559343695,0.31510998559343695,1.0,0,0.2135282717010226,0.31510998559343695,0.9333333333333332,15,26082.0,-2.1715750845462947,2.486685070139732,0.10085232207497352,1,1.0,1,1,1,0.40625,64,0.453125,0.06896551724137931,0.4375,0,0,discovery
1685713500000000000,2023-06-02,0.5,-1,1685713521000000000,6.0,0.5401885467316061,0.5176806906177892,0.022507856113816893,0.022507856113816924,0,0.5176806906177892,0.5176806906177892,0.5176806906177892,1.0,0,0.2455317226632722,0.5176806906177892,0.9600000000000001,15,26079.0,-2.1715750845462947,2.6892557751640838,0.10085232207497352,1,1.0,1,1,1,0.59375,64,0.609375,0.05128205128205128,0.609375,0,0,discovery
1685713500000000000,2023-06-02,0.75,-1,1685713542000000000,27.0,1.1028849495770292,0.855298532325043,0.24758641725198616,0.022507856113816924,0,0.4501571222763384,0.855298532325043,0.855298532325043,0.3877551020408163,0,0.5649427048023367,0.31510998559343684,0.98,15,26058.0,-2.1715750845462947,3.0268736168713377,0.10085232207497352,1,1.0,1,1,1,0.546875,64,0.46875,0.06666666666666667,0.4375,0,0,discovery
1685713500000000000,2023-06-02,1.0,-1,1685713542000000000,27.0,1.1028849495770292,0.855298532325043,0.24758641725198616,0.022507856113816924,0,0.4501571222763384,0.855298532325043,0.855298532325043,0.3877551020408163,0,0.5649427048023367,0.31510998559343684,0.98,15,26058.0,-2.1715750845462947,3.0268736168713377,0.10085232207497352,1,1.0,1,1,1,0.625,64,0.625,0.125,0.578125,0,0,discovery
1685713500000000000,2023-06-02,1.25,-1,1685713562000000000,47.0,1.2829477984875646,1.2154242301461138,0.06752356834145079,0.022507856113816924,0,0.4726649783901553,0.9903456690079445,1.2154242301461138,0.3698630136986301,0,0.6453124424514957,0.22507856113816915,0.9827586206896551,16,26038.0,-1.5809603767771196,2.796384606923233,0.590614707769175,1,1.0,1,1,1,0.640625,64,0.578125,0.08108108108108109,0.609375,0,0,discovery
1685713500000000000,2023-06-02,1.5,-1,1685713564000000000,49.0,1.6205656401948185,1.485518503511917,0.13504713668290158,0.022507856113816924,0,0.7202513956421416,1.2829477984875646,1.485518503511917,0.4177215189873418,0,0.6737334887096649,0.4651623596855498,0.9863013698630136,16,26036.0,-1.5809603767771196,3.0664788802890364,0.590614707769175,1,1.0,1,1,1,0.890625,64,0.8125,0.15384615384615385,0.71875,0,0,discovery
1685713500000000000,2023-06-02,2.0,-1,1685713575000000000,60.0,2.1382463308126076,2.04821490635734,0.09003142445526757,0.022507856113816924,0,0.9903456690079446,1.2604399423737478,2.04821490635734,0.4396135265700484,0,0.7948173832962113,0.6377225898914796,0.9895833333333334,16,26025.0,-1.5809603767771196,3.62917528313446,0.590614707769175,1,,0,1,1,1.0,64,1.0,0.078125,0.921875,0,0,discovery
1685715060000000000,2023-06-02,0.25,1,1685715077000000000,2.0,0.25177453701275243,0.11189979422788997,0.13987474278486245,0.027974948556972492,0,0.11189979422788997,0.11189979422788997,0.11189979422788997,1.0,0,0.11189979422788997,0.11189979422788997,0.9000000000000001,41,24523.0,-1.6517336883387363,1.7636334825666262,-0.20860039069993452,1,0.0,1,0,0,0.390625,64,0.421875,0.07407407407407407,0.40625,0,0,discovery
1685715060000000000,2023-06-02,0.5,1,1685715169000000000,94.0,0.5455114968609636,0.5175365483039911,0.027974948556972468,0.7553236110382573,0,0.3916492797976149,0.7553236110382573,0.9931106737725235,0.10306406685236769,2,0.5298650221066079,0.19116214847264534,0.4193548387096774,42,24431.0,-1.3002494297127405,1.8177859780167316,0.35148425862599586,1,0.0,1,0,0,0.578125,64,0.515625,0.30303030303030304,0.375,0,0,discovery
1685715060000000000,2023-06-02,0.75,1,1685715203000000000,128.0,0.7553236110382573,0.7413361367597711,0.013987474278486234,0.7553236110382573,0,0.2377870627342662,0.39164927979761494,0.8812108795446335,0.11252653927813164,2,0.47864965305067236,0.023312457130810427,0.5,43,24397.0,-1.1912642659778234,1.9326004027375945,0.10898516373491707,1,0.0,1,0,0,0.625,64,0.59375,0.15789473684210525,0.515625,0,0,discovery
1685715060000000000,2023-06-02,1.0,1,1685715214000000000,139.0,1.0070981480510097,0.9371607766585784,0.06993737139243128,0.7553236110382573,0,0.25177453701275243,0.5874739196964223,0.8112735081522022,0.13267326732673268,2,0.4941361118060087,0.06527487996626916,0.5714285714285714,43,24386.0,-1.1912642659778234,2.128425042636402,0.10898516373491707,1,0.0,1,0,0,0.609375,64,0.578125,0.10810810810810811,0.546875,0,0,discovery
1685715720000000000,2023-06-02,0.25,-1,1685715884000000000,149.0,0.37134095932232863,0.27850571949174646,0.09283523983058217,0.9128798583340579,0,0.32492333940703755,0.37134095932232863,0.9438249382775852,0.028124999999999997,9,0.829333915802249,0.11862280645018833,0.2891566265060241,54,23716.0,-1.4003643778801587,1.678870097371905,0.12187112988644078,1,0.0,1,0,0,0.484375,64,0.515625,0.24242424242424243,0.40625,0,0,discovery
1685715720000000000,2023-06-02,0.5,-1,1685715891000000000,156.0,0.5105938190682019,0.4487036591811471,0.06189015988705482,0.9128798583340579,0,0.402286039265856,0.4796487391246745,1.1294954179387495,0.04334828101644245,9,0.8444945767598163,0.15988291304155816,0.358695652173913,54,23709.0,-1.4003643778801587,1.8490680370613057,0.12187112988644078,1,0.0,1,0,0,0.40625,64,0.421875,0.037037037037037035,0.4375,0,0,discovery
1685715720000000000,2023-06-02,0.75,-1,1685715899000000000,164.0,0.758154458616421,0.758154458616421,0.0,0.9128798583340579,0,0.4796487391246745,0.804572078531712,1.3306384375716775,0.06950354609929078,9,0.8474659164435321,0.1959855063090068,0.45370370370370366,54,23701.0,-1.4003643778801587,2.1585188364965795,0.12187112988644078,1,0.0,1,0,0,0.578125,64,0.578125,0.21621621621621623,0.46875,0,0,discovery
1685715720000000000,2023-06-02,1.0,-1,1685715902000000000,167.0,1.3151658975999139,1.1140228779669858,0.20114301963292802,0.9128798583340579,0,0.7117368387011298,1.454418757345787,1.2996933576281502,0.0975609756097561,9,0.8678426156495417,0.515751332392123,0.5902777777777778,55,23698.0,-1.2255047741121425,2.3395276520791284,0.17485960376801613,1,0.0,1,0,0,0.71875,64,0.703125,0.17777777777777778,0.65625,0,0,discovery
1685715720000000000,2023-06-02,1.25,-1,1685715902000000000,167.0,1.3151658975999139,1.1140228779669858,0.20114301963292802,0.9128798583340579,0,0.7117368387011298,1.454418757345787,1.2996933576281502,0.0975609756097561,9,0.8678426156495417,0.515751332392123,0.5902777777777778,55,23698.0,-1.2255047741121425,2.3395276520791284,0.17485960376801613,1,0.0,1,0,0,0.65625,64,0.640625,0.12195121951219512,0.5625,0,0,discovery
