outcome,anchor,variable,variant,block,n_used,delta,lo,hi,primary,meaningful
B_raw,0.25,fav_share,plain,replication,863,0.006324957474753978,-0.062342031926514406,0.07760948545119298,False,False
B_raw,0.25,fav_share,plain,pooled,3444,0.022524964120138102,-0.006922694812489677,0.05084622838033783,False,False
B_raw,0.25,tod_min,plain,discovery,2589,-0.03633385251624688,-0.0710254231921668,-0.0038120177917537624,False,False
B_raw,0.25,tod_min,plain,replication,846,-0.03413816230717642,-0.09638458556946507,0.028297092812801784,False,False
B_raw,0.25,tod_min,plain,pooled,3435,-0.03577421815408083,-0.06525396832461645,-0.004135037583278433,False,False
B_raw,0.5,time_to_anchor_s,tod_stratified,discovery,2278,-0.04447950260355785,-0.08551767239181574,-0.003218259764704005,True,False
B_raw,0.5,time_to_anchor_s,plain,discovery,2278,-0.045723906606423004,-0.08798378363566939,-0.003969090478081293,True,False
B_raw,0.5,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,2217,-0.04595868731571879,-0.08708312795169021,-0.0041011888798026044,True,False
B_raw,0.5,time_to_anchor_s,tod_stratified,replication,764,-0.056188938848214,-0.12808425366077772,0.007430984790136762,True,False
B_raw,0.5,time_to_anchor_s,plain,replication,764,-0.05686554068874755,-0.12858302815894798,0.006809384508203723,True,False
B_raw,0.5,time_to_anchor_s,tod_stratified_excl_last_hour,replication,744,-0.05129960279838035,-0.1239501334560759,0.015248968678238585,True,False
B_raw,0.5,time_to_anchor_s,tod_stratified,pooled,3042,-0.04739955666948527,-0.0849740079991802,-0.014527981310438157,True,False
B_raw,0.5,time_to_anchor_s,plain,pooled,3042,-0.04871779908835677,-0.08650411642069088,-0.015895209974347974,True,False
B_raw,0.5,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,2961,-0.04720543306148984,-0.08599556390917637,-0.01424657526422992,True,False
B_raw,0.5,pullback_from_mfe,plain,discovery,2262,-0.03536693191865603,-0.07716062781121577,0.003951127232886806,True,False
B_raw,0.5,pullback_from_mfe,plain,replication,733,-0.009045376392315174,-0.07662841398611134,0.05783598534034985,True,False
B_raw,0.5,pullback_from_mfe,plain,pooled,2995,-0.028633950562768018,-0.06586026630567797,0.007553944206035771,True,False
B_raw,0.5,mae_before,plain,discovery,2262,-0.019451812555260906,-0.056803593082732896,0.021562920745356137,True,False
B_raw,0.5,mae_before,plain,replication,764,-0.021789675109565643,-0.08778989563095112,0.03959984173941369,True,False
B_raw,0.5,mae_before,plain,pooled,3026,-0.019925313929633648,-0.05196607264166972,0.012181132569005054,True,False
B_raw,0.5,ret30,plain,discovery,2262,0.06631299734748008,0.028076836718169136,0.10263974462373515,True,True
B_raw,0.5,ret30,plain,replication,744,0.0478723404255319,-0.021108163411330053,0.11676472559572079,True,False
B_raw,0.5,ret30,plain,pooled,3006,0.061820023346685904,0.027126170396067417,0.09447960373334231,True,True
B_raw,0.5,ret15,plain,discovery,2262,0.08753315649867377,0.04634514297161186,0.1308594483343749,False,True
B_raw,0.5,ret15,plain,replication,744,0.05539196179864708,-0.01135786822957148,0.12681059071460038,False,False
B_raw,0.5,ret15,plain,pooled,3006,0.07976572045828834,0.046237227109758784,0.11571766124586638,False,True
B_raw,0.5,ret60,plain,discovery,2262,0.04597701149425287,0.00883521325734687,0.08581949521797859,False,False
B_raw,0.5,ret60,plain,replication,738,0.04601938895417157,-0.017291261217593484,0.1080274155609234,False,False
B_raw,0.5,ret60,plain,pooled,3000,0.04598402043734235,0.011907551663330953,0.07706441136361812,False,False
B_raw,0.5,path_eff,plain,discovery,2262,0.058355437665782446,0.01571663487344704,0.10449040641152771,False,True
B_raw,0.5,path_eff,plain,replication,767,0.048148148148148155,-0.015063508850662871,0.12295195399386713,False,False
B_raw,0.5,path_eff,plain,pooled,3029,0.056217208082161185,0.02256327057686117,0.0940243836227406,False,True
B_raw,0.5,n_cross,plain,discovery,2443,-0.04091904019261816,-0.0859792595491329,-0.00029713336057689244,False,False
B_raw,0.5,n_cross,plain,replication,796,0.011713106295149654,-0.0514050103098671,0.07179892470079342,False,False
B_raw,0.5,n_cross,plain,pooled,3239,-0.028007681804523454,-0.06232663311442641,0.0036595297502676535,False,False
B_raw,0.5,rv60,plain,discovery,2262,0.035366931918656086,-0.006969290775557084,0.07727832675887072,False,False
B_raw,0.5,rv60,plain,replication,723,0.034415186772810746,-0.04447901477642312,0.10671035782212451,False,False
B_raw,0.5,rv60,plain,pooled,2985,0.035116726539092424,-0.0007986077337268065,0.07143271524575963,False,False
B_raw,0.5,accel,plain,discovery,2262,0.103448275862069,0.06289202814473074,0.1454736986138269,False,True
B_raw,0.5,accel,plain,replication,753,0.0508261544979523,-0.009298140434911234,0.11700487000712761,False,False
B_raw,0.5,accel,plain,pooled,3015,0.09043866813587603,0.05659839568565088,0.12452851872426295,False,True
B_raw,0.5,fav_share,plain,discovery,2251,0.03419020010925966,-0.0053973410937780625,0.07154250864335761,False,False
B_raw,0.5,fav_share,plain,replication,769,0.030087801182407337,-0.03799038723459162,0.09918945713145945,False,False
B_raw,0.5,fav_share,plain,pooled,3020,0.03308825464324999,-0.0006678663859017469,0.06613341825030442,False,False
B_raw,0.5,tod_min,plain,discovery,2264,-0.03974955966921151,-0.07852103351292859,-0.0035205663271193482,False,False
B_raw,0.5,tod_min,plain,replication,747,-0.04422875657696668,-0.11515240760688424,0.0223549298814928,False,False
B_raw,0.5,tod_min,plain,pooled,3011,-0.04085720538197635,-0.07170773871032118,-0.005639598251606843,False,False
B_raw,0.75,time_to_anchor_s,tod_stratified,discovery,1990,-0.055494183144356696,-0.09782261478722845,-0.014579869349758084,True,True
B_raw,0.75,time_to_anchor_s,plain,discovery,1990,-0.056834836855018556,-0.09872022546376283,-0.015235535761994693,True,True
B_raw,0.75,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1932,-0.060105971769700534,-0.10189479318878408,-0.020496216597555537,True,True
B_raw,0.75,time_to_anchor_s,tod_stratified,replication,669,-0.05554955301665734,-0.13387832222182333,0.01997912042805204,True,False
B_raw,0.75,time_to_anchor_s,plain,replication,669,-0.0568549902467832,-0.13118305597951496,0.015337133983995553,True,False
B_raw,0.75,time_to_anchor_s,tod_stratified_excl_last_hour,replication,657,-0.05042016253554636,-0.13172828150946525,0.027483162123406426,True,False
B_raw,0.75,time_to_anchor_s,tod_stratified,pooled,2659,-0.055150823094221486,-0.0894639820132729,-0.02006279759399692,True,True
B_raw,0.75,time_to_anchor_s,plain,pooled,2659,-0.0566977121539065,-0.09084865325870854,-0.02125088604802291,True,True
B_raw,0.75,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,2589,-0.05736171233696695,-0.09349634485340519,-0.020935264759449422,True,True
B_raw,0.75,pullback_from_mfe,plain,discovery,1991,-0.01148816371011685,-0.05488017174581247,0.03133165550834558,True,False
B_raw,0.75,pullback_from_mfe,plain,replication,651,0.018379424149311374,-0.06393779957530045,0.08981583792400812,True,False
B_raw,0.75,pullback_from_mfe,plain,pooled,2642,-0.003922013720742634,-0.04155742809865098,0.03414193874394787,True,False
B_raw,0.75,mae_before,plain,discovery,1991,-0.02957155254182553,-0.06816593360848476,0.008998269646577694,True,False
B_raw,0.75,mae_before,plain,replication,674,0.005083476498832562,-0.07275555090071222,0.08000896411016249,True,False
B_raw,0.75,mae_before,plain,pooled,2665,-0.02065915547535202,-0.05625909391266238,0.013763186965219502,True,False
B_raw,0.75,ret30,plain,discovery,1991,0.046775039857924194,0.004573714454680164,0.09096869609407063,True,False
B_raw,0.75,ret30,plain,replication,667,0.04368565051479578,-0.02431945198338328,0.12062673365973525,True,False
B_raw,0.75,ret30,plain,pooled,2658,0.046158811405793476,0.007716331016999252,0.08491926512259473,True,False
B_raw,0.75,ret15,plain,discovery,1991,0.090974955096769,0.04448373621342633,0.14097445059112224,False,True
B_raw,0.75,ret15,plain,replication,672,0.007761828814460414,-0.07458094198860753,0.0881403750892071,False,False
B_raw,0.75,ret15,plain,pooled,2663,0.07007530247905913,0.026689259382330004,0.11066942812786953,False,True
B_raw,0.75,ret60,plain,discovery,1991,0.02266150027244651,-0.02168589206808717,0.0671773629024513,False,False
B_raw,0.75,ret60,plain,replication,653,0.027656765676567607,-0.03311372554809748,0.09328915841831391,False,False
B_raw,0.75,ret60,plain,pooled,2644,0.024045451111207816,-0.01290888262824272,0.06045815694705156,False,False
B_raw,0.75,path_eff,plain,discovery,1987,0.055167187417682895,0.012559659093942386,0.10017950726027117,False,True
B_raw,0.75,path_eff,plain,replication,668,0.023603899306769982,-0.048258782555012675,0.0988890914325737,False,False
B_raw,0.75,path_eff,plain,pooled,2655,0.04721689103069748,0.011271738732305085,0.08356529209313063,False,False
B_raw,0.75,n_cross,plain,discovery,2142,-0.030802305655086456,-0.08068710427568558,0.01495875960807292,False,False
B_raw,0.75,n_cross,plain,replication,720,0.05104895104895102,-0.019841537067536157,0.12092923162986384,False,False
B_raw,0.75,n_cross,plain,pooled,2862,-0.010139505090855816,-0.04861554194679515,0.024259907014732306,False,False
B_raw,0.75,rv60,plain,discovery,1991,0.03471675647312866,-0.00454087457325257,0.07729969918279285,False,False
B_raw,0.75,rv60,plain,replication,629,0.1129757785467128,0.031875464410366164,0.19749303814564753,False,True
B_raw,0.75,rv60,plain,pooled,2620,0.05351446639431423,0.016330566550803918,0.08999195702418963,False,True
B_raw,0.75,accel,plain,discovery,1991,0.07892676232568474,0.031041647766138606,0.12827218468228319,False,True
B_raw,0.75,accel,plain,replication,672,-0.005022721836881128,-0.09073938291677756,0.07565019815696436,False,False
B_raw,0.75,accel,plain,pooled,2663,0.0578048147646767,0.016948339316407924,0.09703334016450156,False,True
B_raw,0.75,fav_share,plain,discovery,1991,0.03672075235615824,-0.001679992547854117,0.07355753820645088,False,False
B_raw,0.75,fav_share,plain,replication,671,-0.003324326246177956,-0.07289325890083705,0.07472821434685839,False,False
B_raw,0.75,fav_share,plain,pooled,2662,0.026502784062428005,-0.007535769614879379,0.06117109845532803,False,False
B_raw,0.75,tod_min,plain,discovery,1992,-0.044661290322580594,-0.08684703841241262,-0.00536165849972865,False,False
B_raw,0.75,tod_min,plain,replication,649,-0.030486993862699263,-0.09850961961363665,0.036180841318188404,False,False
B_raw,0.75,tod_min,plain,pooled,2641,-0.04107168460836996,-0.07701979035414998,-0.0036930368161293896,False,False
B_raw,1.0,time_to_anchor_s,tod_stratified,discovery,1774,-0.05480349989579037,-0.10245619650701751,-0.008165205917931965,True,True
B_raw,1.0,time_to_anchor_s,plain,discovery,1774,-0.05806816520816249,-0.10783888814983206,-0.012187267119613402,True,True
B_raw,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1727,-0.05987929181073655,-0.10853366387207927,-0.013404509628745417,True,True
B_raw,1.0,time_to_anchor_s,tod_stratified,replication,559,-0.03376458609005011,-0.10662095454052155,0.05089682002338313,True,False
B_raw,1.0,time_to_anchor_s,plain,replication,559,-0.03569503273007313,-0.10616996255726507,0.04243924944169034,True,False
B_raw,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,replication,546,-0.025328534929060603,-0.10278955970693722,0.06308029441253304,True,False
B_raw,1.0,time_to_anchor_s,tod_stratified,pooled,2333,-0.049577751380198064,-0.08646983502150798,-0.008954246812736035,True,False
B_raw,1.0,time_to_anchor_s,plain,pooled,2333,-0.05277877001189202,-0.08971823025438416,-0.013796470769658443,True,True
B_raw,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,2273,-0.05142710396349815,-0.08996479119784345,-0.012101151883853373,True,True
B_raw,1.0,pullback_from_mfe,plain,discovery,1773,-0.002654342509435193,-0.044222929825377795,0.03986186443056986,True,False
B_raw,1.0,pullback_from_mfe,plain,replication,632,-0.065410779696494,-0.13905448519755242,-0.00383901893803575,True,True
B_raw,1.0,pullback_from_mfe,plain,pooled,2405,-0.018439986163957145,-0.05391781438416617,0.015893247516103978,True,False
B_raw,1.0,mae_before,plain,discovery,1773,-0.03201116707088347,-0.0759888735812984,0.014583147714734188,True,False
B_raw,1.0,mae_before,plain,replication,594,0.0,-0.08548138318750538,0.08147359264306824,True,False
B_raw,1.0,mae_before,plain,pooled,2367,-0.02397706243860087,-0.061491972693083964,0.011830994354418973,True,False
B_raw,1.0,ret30,plain,discovery,1773,0.08757548843210561,0.0478484426041962,0.12994535182917794,True,True
B_raw,1.0,ret30,plain,replication,584,0.003424657534246589,-0.06786017810310972,0.07566566752829129,True,False
B_raw,1.0,ret30,plain,pooled,2357,0.06672153172885431,0.03009135378553774,0.10411120802625402,True,True
B_raw,1.0,ret15,plain,discovery,1773,0.10337048055560505,0.06270021883783213,0.14726695064382198,False,True
B_raw,1.0,ret15,plain,replication,592,0.029324140765007334,-0.045244781052789576,0.10646325059669753,False,False
B_raw,1.0,ret15,plain,pooled,2365,0.08492420049002569,0.04959814012088895,0.12438109486759,False,True
B_raw,1.0,ret60,plain,discovery,1773,0.06951807014284594,0.030686665920756293,0.10952272814452968,False,True
B_raw,1.0,ret60,plain,replication,573,0.07953630262355105,0.011217328818135234,0.15286988398138981,False,True
B_raw,1.0,ret60,plain,pooled,2346,0.07181670698236964,0.03875494430856955,0.10705611620754296,False,True
B_raw,1.0,path_eff,plain,discovery,1773,0.05372562293066896,0.008030192876127773,0.09867304174696757,False,True
B_raw,1.0,path_eff,plain,replication,561,0.008417508417508435,-0.08000653786948983,0.08659154453260878,False,False
B_raw,1.0,path_eff,plain,pooled,2334,0.04307138660399534,0.003510392271989924,0.08100963279135179,False,False
B_raw,1.0,n_cross,plain,discovery,1815,-0.038322875989060035,-0.08444419994553863,0.007708032730475469,False,False
B_raw,1.0,n_cross,plain,replication,613,0.03316935002981514,-0.031968007618001,0.10117591469786429,False,False
B_raw,1.0,n_cross,plain,pooled,2428,-0.020300469789899522,-0.05850369698038803,0.01647610857515152,False,False
B_raw,1.0,rv60,plain,discovery,1773,0.0841869390061103,0.035359252595470896,0.1301599352018935,False,True
B_raw,1.0,rv60,plain,replication,558,0.06605326248947063,-0.01746516722899469,0.14543189673089543,False,False
B_raw,1.0,rv60,plain,pooled,2331,0.07947702270330148,0.04156110732258812,0.11937419206819012,False,True
B_raw,1.0,accel,plain,discovery,1773,0.07742765453337774,0.0334370325308774,0.12538868523999708,False,True
B_raw,1.0,accel,plain,replication,595,-0.024621726918546694,-0.0983402513972445,0.053941809692890884,False,False
B_raw,1.0,accel,plain,pooled,2368,0.05234401921761145,0.01220683013183153,0.09508656380709812,False,True
B_raw,1.0,fav_share,plain,discovery,1774,0.04085321212860715,-0.0036745228509996106,0.08460254600883824,False,False
B_raw,1.0,fav_share,plain,replication,581,-0.0023228803716608404,-0.08151839585249744,0.08991429784232667,False,False
B_raw,1.0,fav_share,plain,pooled,2355,0.03020369480831386,-0.004882371025524568,0.06844344954688322,False,False
B_raw,1.0,tod_min,plain,discovery,1769,-0.03709668760401563,-0.08366502245766592,0.008889766253345283,False,False
B_raw,1.0,tod_min,plain,replication,568,-0.023774974885589883,-0.09146581995590693,0.04508409438008116,False,False
B_raw,1.0,tod_min,plain,pooled,2337,-0.033789484786162505,-0.07263087633594345,0.005322751036726117,False,False
B_raw,1.25,time_to_anchor_s,tod_stratified,discovery,1569,-0.04174555881199902,-0.09262634887654145,0.008393744937916383,True,False
B_raw,1.25,time_to_anchor_s,plain,discovery,1569,-0.04138055421052467,-0.09208702475210674,0.006831459633096755,True,False
B_raw,1.25,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1520,-0.040781031703245825,-0.09315973465599874,0.009218682142453239,True,False
B_raw,1.25,time_to_anchor_s,tod_stratified,replication,499,-0.07595885638114055,-0.16329579360345753,0.023874415218162325,True,False
B_raw,1.25,time_to_anchor_s,plain,replication,499,-0.07406336353704779,-0.15658134954955485,0.014805398141582774,True,False
B_raw,1.25,time_to_anchor_s,tod_stratified_excl_last_hour,replication,492,-0.06936766033024293,-0.1568665304402315,0.031123598317869185,True,False
B_raw,1.25,time_to_anchor_s,tod_stratified,pooled,2068,-0.049880745114344004,-0.09142161822660391,-0.0063850626560700155,True,False
B_raw,1.25,time_to_anchor_s,plain,pooled,2068,-0.049323017408123726,-0.09093088655390437,-0.0061422393431586385,True,False
B_raw,1.25,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,2012,-0.047614298033991136,-0.09004257338515856,-0.004150714309251747,True,False
B_raw,1.25,pullback_from_mfe,plain,discovery,1571,-0.019482666407351634,-0.0656031999686843,0.025264526003739886,True,False
B_raw,1.25,pullback_from_mfe,plain,replication,531,-0.023121798520204906,-0.08955388585589445,0.041876141399048175,True,False
B_raw,1.25,pullback_from_mfe,plain,pooled,2102,-0.02016704455728846,-0.05639976960833124,0.021754858842786762,True,False
B_raw,1.25,mae_before,plain,discovery,1571,-0.022015850634511613,-0.06795889757535997,0.023023681308108713,True,False
B_raw,1.25,mae_before,plain,replication,546,-0.023781085179767292,-0.1122155531687476,0.06930864250729521,True,False
B_raw,1.25,mae_before,plain,pooled,2117,-0.022374112149032288,-0.0613623702178563,0.017116077933171284,True,False
B_raw,1.25,ret30,plain,discovery,1571,0.06582875480138084,0.01853495586464087,0.11341636318410285,True,True
B_raw,1.25,ret30,plain,replication,513,0.06362889983579634,-0.01330328794241388,0.13506605353260642,True,False
B_raw,1.25,ret30,plain,pooled,2084,0.06532601297365204,0.02990633734067257,0.10502551216084535,True,True
B_raw,1.25,ret15,plain,discovery,1571,0.03782272572567702,-0.007232460218580727,0.08125360852729785,False,False
B_raw,1.25,ret15,plain,replication,525,-0.025377749256169424,-0.10923460121692148,0.059284069205707154,False,False
B_raw,1.25,ret15,plain,pooled,2096,0.022661467853977935,-0.014033401401571837,0.06159082259040976,False,False
B_raw,1.25,ret60,plain,discovery,1571,0.05691804022625235,0.01754565676347929,0.09617522362710754,False,True
B_raw,1.25,ret60,plain,replication,523,0.004817608580352406,-0.0655350370457255,0.07706492029294107,False,False
B_raw,1.25,ret60,plain,pooled,2094,0.04380022359624902,0.013045909060972622,0.07622383256125495,False,False
B_raw,1.25,path_eff,plain,discovery,1571,0.03908850747961945,-0.0060494818050025,0.08731916173205036,False,False
B_raw,1.25,path_eff,plain,replication,518,0.03450023854961837,-0.046340948779980094,0.1182277033430923,False,False
B_raw,1.25,path_eff,plain,pooled,2089,0.03782949914480094,-0.003038849658706763,0.0802052651284791,False,False
B_raw,1.25,n_cross,plain,discovery,1656,-0.02998347692670833,-0.0782305865701189,0.01689567677798663,False,False
B_raw,1.25,n_cross,plain,replication,574,-0.011140164183642387,-0.07956513329727037,0.06314207083241462,False,False
B_raw,1.25,n_cross,plain,pooled,2230,-0.025246812219992365,-0.06338832760512116,0.011126590888553308,False,False
B_raw,1.25,rv60,plain,discovery,1571,0.09129187533427341,0.04099078190484484,0.14112383245037177,False,True
B_raw,1.25,rv60,plain,replication,486,0.03122454520771112,-0.0642818058063059,0.1337428174765012,False,False
B_raw,1.25,rv60,plain,pooled,2057,0.0771254065501854,0.03372140229037466,0.1200677827921393,False,True
B_raw,1.25,accel,plain,discovery,1571,0.02382295262637557,-0.02219234107522768,0.07187523292056752,False,False
B_raw,1.25,accel,plain,replication,521,-0.05853360731409507,-0.1359432724490551,0.024406396274334267,False,False
B_raw,1.25,accel,plain,pooled,2092,0.004804337348075283,-0.035398431172483896,0.04534724884601669,False,False
B_raw,1.25,fav_share,plain,discovery,1563,0.019643962392054015,-0.026953509255077605,0.06715929085413536,False,False
B_raw,1.25,fav_share,plain,replication,540,0.03845045885403087,-0.047482544625258444,0.12379738750452582,False,False
B_raw,1.25,fav_share,plain,pooled,2103,0.024461343931289292,-0.015037812707206232,0.06466084632885519,False,False
B_raw,1.25,tod_min,plain,discovery,1573,-0.015193106681539727,-0.06273869020133897,0.029557689768841853,False,False
B_raw,1.25,tod_min,plain,replication,519,-0.032031482031482095,-0.10433698277755125,0.04131376415064608,False,False
B_raw,1.25,tod_min,plain,pooled,2092,-0.01940224842336169,-0.059870480378733916,0.022805336809298,False,False
B_raw,1.5,time_to_anchor_s,tod_stratified,discovery,1401,-0.03923094279187102,-0.08050928303970911,0.0005747653146615388,True,False
B_raw,1.5,time_to_anchor_s,plain,discovery,1401,-0.03940916816453299,-0.07995391504197322,0.000219598448155374,True,False
B_raw,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1358,-0.03869178786599985,-0.08113589449877977,0.0017925501696064215,True,False
B_raw,1.5,time_to_anchor_s,tod_stratified,replication,463,-0.03152630984728911,-0.11157316820136237,0.05302534862788441,True,False
B_raw,1.5,time_to_anchor_s,plain,replication,463,-0.034169372597320224,-0.11180730304829808,0.04614176096404491,True,False
B_raw,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,replication,458,-0.031821537784495105,-0.11204595607816231,0.05669883344671072,True,False
B_raw,1.5,time_to_anchor_s,tod_stratified,pooled,1864,-0.03747964788682553,-0.07794718259985806,-0.0004324111489560568,True,False
B_raw,1.5,time_to_anchor_s,plain,pooled,1864,-0.0381845748961287,-0.07700493937808076,-0.0011945544695259036,True,False
B_raw,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,1816,-0.0370467155484515,-0.07661266930489197,0.0007698770230437839,True,False
B_raw,1.5,pullback_from_mfe,plain,discovery,1402,-0.005706134094151216,-0.05352976091445967,0.039851408295613996,True,False
B_raw,1.5,pullback_from_mfe,plain,replication,470,-0.01294040887342329,-0.0730477876881044,0.05557335796258286,True,False
B_raw,1.5,pullback_from_mfe,plain,pooled,1872,-0.00743795709590922,-0.044393425223077904,0.03172731360339443,True,False
B_raw,1.5,mae_before,plain,discovery,1402,-0.019971469329529312,-0.058359279908158083,0.017023678835217132,True,False
B_raw,1.5,mae_before,plain,replication,479,-0.021970543068546733,-0.09677169473245308,0.05650598665189925,True,False
B_raw,1.5,mae_before,plain,pooled,1881,-0.020286404276391615,-0.05391082187408494,0.014284370835325355,True,False
B_raw,1.5,ret30,plain,discovery,1402,0.0442225392296719,0.0038163640512292375,0.08302994655580737,True,False
B_raw,1.5,ret30,plain,replication,447,0.0014316099476440192,-0.08113836824815197,0.07202883919734555,True,False
B_raw,1.5,ret30,plain,pooled,1849,0.034284783820890286,0.0005342079189310301,0.07020175253031985,True,False
B_raw,1.5,ret15,plain,discovery,1402,0.04850213980028529,0.012267353720456,0.08303545315056082,False,False
B_raw,1.5,ret15,plain,replication,456,0.03179349964586453,-0.0641489644277698,0.11914935330321275,False,False
B_raw,1.5,ret15,plain,pooled,1858,0.045291425190135626,0.010570202297397606,0.08064463888778198,False,False
B_raw,1.5,ret60,plain,discovery,1402,0.03994293865905851,-0.0004650319442341382,0.0805119215296252,False,False
B_raw,1.5,ret60,plain,replication,444,0.02069752281616688,-0.057678125204257594,0.09890958792113687,False,False
B_raw,1.5,ret60,plain,pooled,1846,0.03516360173904264,2.545510644867414e-05,0.06874332174201177,False,False
B_raw,1.5,path_eff,plain,discovery,1402,0.0399429386590584,-0.0017973659472871354,0.08098833487076143,False,False
B_raw,1.5,path_eff,plain,replication,484,0.037735526742855297,-0.04305874578040847,0.11345787427063059,False,False
B_raw,1.5,path_eff,plain,pooled,1886,0.039258949376085206,0.0031168897609633625,0.07825693259288084,False,False
B_raw,1.5,n_cross,plain,discovery,1424,-0.028998307205416966,-0.07626357269891225,0.014864654164551828,False,False
B_raw,1.5,n_cross,plain,replication,489,-0.020170882894957276,-0.09440385283173905,0.05845450214606876,False,False
B_raw,1.5,n_cross,plain,pooled,1913,-0.026774304936976412,-0.06466603247775916,0.011394342158575776,False,False
B_raw,1.5,rv60,plain,discovery,1402,0.042796005706134066,-0.002050221909312569,0.0892951520578733,False,False
B_raw,1.5,rv60,plain,replication,428,0.07556596409055427,-0.00768274339080821,0.15424326299043728,False,False
B_raw,1.5,rv60,plain,pooled,1830,0.04952263878392471,0.014102107460849387,0.08532593682127053,False,False
B_raw,1.5,accel,plain,discovery,1402,0.05706134094151206,0.01639678364853861,0.09528162253350342,False,True
B_raw,1.5,accel,plain,replication,442,0.030736684917869517,-0.05157757925464634,0.11190319861876724,False,False
B_raw,1.5,accel,plain,pooled,1844,0.050890037070653205,0.017842298726168347,0.08621653099454955,False,True
B_raw,1.5,fav_share,plain,discovery,1400,0.027987812220024888,-0.008600954305924393,0.07005623338629555,False,False
B_raw,1.5,fav_share,plain,replication,483,0.03242964996568287,-0.0454305449370726,0.10891489244084893,False,False
B_raw,1.5,fav_share,plain,pooled,1883,0.02898040596034257,-0.007006593645697692,0.06501589376389567,False,False
B_raw,1.5,tod_min,plain,discovery,1405,-0.010800317727921227,-0.051005234405469814,0.029769791290934725,False,False
B_raw,1.5,tod_min,plain,replication,454,-0.03144104803493453,-0.10499902088361572,0.040233148861376085,False,False
B_raw,1.5,tod_min,plain,pooled,1859,-0.01592184913828032,-0.04986156625719697,0.020704337803779053,False,False
G_res_N3,1.0,time_to_anchor_s,tod_stratified,discovery,1112,-0.024959586172297345,-0.07208559533820316,0.02222475162687641,True,False
G_res_N3,1.0,time_to_anchor_s,plain,discovery,1112,-0.021338808181433952,-0.06763648819797531,0.02775550446854409,True,False
G_res_N3,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1089,-0.025437325493634977,-0.0727709189446317,0.023475986777815976,True,False
G_res_N3,1.0,time_to_anchor_s,tod_stratified,replication,346,-0.014869932796044785,-0.11108252179923887,0.08748937438185694,True,False
G_res_N3,1.0,time_to_anchor_s,plain,replication,346,-0.0006599321233429836,-0.09444274222570677,0.09396480966246523,True,False
G_res_N3,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,replication,342,-0.012734420481906112,-0.10970925258862967,0.08942611464468686,True,False
G_res_N3,1.0,time_to_anchor_s,tod_stratified,pooled,1458,-0.02179613316874561,-0.06430822490408529,0.02059282772810258,True,False
G_res_N3,1.0,time_to_anchor_s,plain,pooled,1458,-0.016874458822570854,-0.05914800289835748,0.026307357545070385,True,False
G_res_N3,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,1431,-0.021630788741205113,-0.06490263369114162,0.02089459521064767,True,False
G_res_N3,1.0,pullback_from_mfe,plain,discovery,1111,-0.01990106466905795,-0.06645580727433986,0.028629391717139314,True,False
G_res_N3,1.0,pullback_from_mfe,plain,replication,377,-0.03945425231392027,-0.11831948106839608,0.03903768113174837,True,False
G_res_N3,1.0,pullback_from_mfe,plain,pooled,1488,-0.023954732599286318,-0.061627751136118514,0.018105307357428973,True,False
G_res_N3,1.0,mae_before,plain,discovery,1111,0.02977461150177316,-0.016290036490532223,0.07348106706535454,True,False
G_res_N3,1.0,mae_before,plain,replication,378,0.015269420701596188,-0.06445249666549387,0.10087408347611494,True,False
G_res_N3,1.0,mae_before,plain,pooled,1489,0.02583856267284999,-0.01219560371810484,0.06559871856782486,True,False
G_res_N3,1.0,ret30,plain,discovery,1111,0.036449624348902865,-0.009766281084616012,0.08203690547380059,True,False
G_res_N3,1.0,ret30,plain,replication,360,0.017353363507891392,-0.053572938417720525,0.08885483981744302,True,False
G_res_N3,1.0,ret30,plain,pooled,1471,0.03186383486507294,-0.008723144544981989,0.06699408414771733,True,False
G_res_N3,1.0,ret15,plain,discovery,1111,0.055285848094936446,0.00994688012887607,0.1055750486644608,False,True
G_res_N3,1.0,ret15,plain,replication,356,0.02335569840265237,-0.07154426308539642,0.11202845948487299,False,False
G_res_N3,1.0,ret15,plain,pooled,1467,0.04798641340369838,0.004114934011310436,0.09013379092681237,False,False
G_res_N3,1.0,ret60,plain,discovery,1111,0.02494205852567349,-0.02045598874279791,0.06627678879684411,False,False
G_res_N3,1.0,ret60,plain,replication,350,0.01404049644243855,-0.06865798903077777,0.09857189568439954,False,False
G_res_N3,1.0,ret60,plain,pooled,1461,0.022203890120766255,-0.015141842983371222,0.05982489306476882,False,False
