regime_start_ns,session,dir,t0_ns,entry_ts,entry_price,atr,terminal_ts,win,terminal_gross_atr,t_fav_0p5,reach_fav_0p5,t_fav_1p0,reach_fav_1p0,t_fav_1p5,reach_fav_1p5,t_fav_2p0,reach_fav_2p0,t_fav_3p0,reach_fav_3p0,t_adv_0p5,reach_adv_0p5,t_adv_1p0,reach_adv_1p0,chain_5m,aligned_T0_5m,n_trans_5m,t_first_into_5m,chain_15m,aligned_T0_15m,n_trans_15m,t_first_into_15m,chain_1h,aligned_T0_1h,n_trans_1h,t_first_into_1h,chains_exact,t_first_trans_5m,first_trans_into_5m,t_first_trans_15m,first_trans_into_15m,t_first_trans_1h,first_trans_into_1h
1678113480000000000,2023-03-06,-1,1678113495000000000,1678113495000000000,12354.75,10.135786760502386,1678113660000000000,0,-2.3925128431567395,,0,,0,,0,,0,,0,9.0,1,15.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678113660000000000,2023-03-06,1,1678113675000000000,1678113675000000000,12377.0,10.76524180496492,1678114020000000000,0,-1.3701503660788477,35.0,1,66.0,1,236.0,1,,0,,0,288.0,1,296.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678114020000000000,2023-03-06,-1,1678114035000000000,1678114035000000000,12356.25,11.908171404105236,1678114440000000000,0,-1.6585250018480053,47.0,1,,0,,0,,0,,0,8.0,1,261.0,1,EXACT,0.0,1.0,165.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,165.0,1.0,,,,
1678114440000000000,2023-03-06,1,1678114455000000000,1678114455000000000,12378.25,11.32231628776339,1678114920000000000,0,-1.391058119178479,346.0,1,,0,,0,,0,,0,186.0,1,237.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678114920000000000,2023-03-06,-1,1678114935000000000,1678114935000000000,12365.75,11.735018594898206,1678115280000000000,0,-1.9599457652328938,,0,,0,,0,,0,,0,45.0,1,52.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678115280000000000,2023-03-06,1,1678115295000000000,1678115295000000000,12394.5,11.646469765072112,1678117920000000000,1,5.151775706312367,29.0,1,78.0,1,522.0,1,552.0,1,624.0,1,8.0,1,,0,EXACT,0.0,1.0,405.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,405.0,1.0,,,,
1678117920000000000,2023-03-06,-1,1678117935000000000,1678117935000000000,12456.5,7.744270867756543,1678118280000000000,0,-0.7424843601403797,67.0,1,,0,,0,,0,,0,173.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678118280000000000,2023-03-06,1,1678118295000000000,1678118295000000000,12463.75,7.668343450768426,1678119780000000000,1,0.3260156533220328,480.0,1,603.0,1,625.0,1,1196.0,1,,0,18.0,1,33.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678119780000000000,2023-03-06,-1,1678119795000000000,1678119795000000000,12463.25,7.727937194766909,1678120560000000000,1,0.8087539847285875,26.0,1,215.0,1,248.0,1,252.0,1,,0,,0,,0,EXACT,0.0,1.0,405.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,405.0,1.0,,,,
1678120560000000000,2023-03-06,1,1678120575000000000,1678120575000000000,12456.5,6.27237359416547,1678121280000000000,0,-1.3950061916176686,85.0,1,,0,,0,,0,,0,18.0,1,654.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678121280000000000,2023-03-06,-1,1678121295000000000,1678121295000000000,12447.75,5.901243210705805,1678121640000000000,0,-1.4827384141914524,16.0,1,20.0,1,,0,,0,,0,294.0,1,302.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678121640000000000,2023-03-06,1,1678121655000000000,1678121655000000000,12459.5,6.447995844713894,1678123320000000000,0,-1.0468369029011846,35.0,1,1509.0,1,,0,,0,,0,238.0,1,241.0,1,EXACT,0.0,1.0,1245.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,1245.0,1.0,,,,
1678123320000000000,2023-03-06,-1,1678123335000000000,1678123335000000000,12451.5,6.050683972357135,1678125540000000000,1,8.26352859088784,157.0,1,177.0,1,204.0,1,511.0,1,796.0,1,26.0,1,47.0,1,EXACT,0.0,1.0,165.0,EXACT,0.0,1.0,1365.0,EXACT,0.0,0.0,,1,165.0,1.0,1365.0,1.0,,
1678125540000000000,2023-03-06,1,1678125555000000000,1678125555000000000,12399.0,7.366358219442094,1678125660000000000,0,-1.086018322986999,,0,,0,,0,,0,,0,11.0,1,58.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678125660000000000,2023-03-06,-1,1678125675000000000,1678125675000000000,12387.75,7.331196627988335,1678126740000000000,0,-1.1253278855601752,495.0,1,497.0,1,,0,,0,,0,24.0,1,63.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678126740000000000,2023-03-06,1,1678126755000000000,1678126755000000000,12397.0,7.956833548248254,1678127160000000000,0,-1.1625227477627007,168.0,1,265.0,1,,0,,0,,0,86.0,1,402.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678127160000000000,2023-03-06,-1,1678127175000000000,1678127175000000000,12389.25,8.139645935860605,1678127340000000000,0,-1.5049794667395207,,0,,0,,0,,0,,0,90.0,1,107.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678127340000000000,2023-03-06,1,1678127355000000000,1678127355000000000,12396.25,8.171301793398596,1678127460000000000,0,-0.5813027250856667,,0,,0,,0,,0,,0,79.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678127460000000000,2023-03-06,-1,1678127475000000000,1678127475000000000,12394.25,8.201275525940627,1678129920000000000,1,2.0728482961252817,102.0,1,279.0,1,295.0,1,322.0,1,413.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678129920000000000,2023-03-06,1,1678129935000000000,1678129935000000000,12375.25,7.925784202405852,1678130160000000000,0,-1.2617048035403897,,0,,0,,0,,0,,0,197.0,1,211.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678130160000000000,2023-03-06,-1,1678130175000000000,1678130175000000000,12366.0,7.65688313736239,1678131060000000000,1,0.48975541780199927,3.0,1,24.0,1,303.0,1,591.0,1,,0,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678131060000000000,2023-03-06,1,1678131075000000000,1678131075000000000,12360.5,7.175858723118509,1678131300000000000,0,-0.5574245751401397,11.0,1,136.0,1,,0,,0,,0,211.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678131300000000000,2023-03-06,-1,1678131315000000000,1678131315000000000,12356.0,6.970544850869111,1678131660000000000,0,-0.9683604573835268,16.0,1,,0,,0,,0,,0,117.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678131660000000000,2023-03-06,1,1678131675000000000,1678131675000000000,12360.0,7.060121018224585,1678132080000000000,0,-1.0268945789010235,117.0,1,,0,,0,,0,,0,14.0,1,66.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678132080000000000,2023-03-06,-1,1678132095000000000,1678132095000000000,12351.25,6.86747096448025,1678132560000000000,0,-0.6916665573932271,26.0,1,26.0,1,175.0,1,,0,,0,419.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678132560000000000,2023-03-06,1,1678132575000000000,1678132575000000000,12354.5,7.151236350069559,1678132680000000000,0,-1.503236569701047,,0,,0,,0,,0,,0,37.0,1,64.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678132680000000000,2023-03-06,-1,1678132695000000000,1678132695000000000,12344.75,7.185249710008956,1678133400000000000,0,-1.0090115573716036,21.0,1,407.0,1,511.0,1,,0,,0,192.0,1,690.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,1.0,105.0,1,,,,,105.0,1.0
1678133400000000000,2023-03-06,1,1678133415000000000,1678133415000000000,12353.5,7.592720330553713,1678133700000000000,0,-2.0085027942663425,67.0,1,,0,,0,,0,,0,216.0,1,229.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678133700000000000,2023-03-06,-1,1678133715000000000,1678133715000000000,12338.0,8.046829278150993,1678134780000000000,1,0.9941804061534963,15.0,1,108.0,1,137.0,1,777.0,1,,0,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678134780000000000,2023-03-06,1,1678134795000000000,1678134795000000000,12326.75,7.703023444689435,1678136100000000000,0,-0.7140053564022023,570.0,1,736.0,1,1006.0,1,,0,,0,50.0,1,125.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678136100000000000,2023-03-06,-1,1678136115000000000,1678136115000000000,12324.0,7.781962873719066,1678137180000000000,1,0.4176324216317929,81.0,1,131.0,1,,0,,0,,0,46.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678199580000000000,2023-03-07,1,1678199595000000000,1678199595000000000,12330.75,6.689676232809842,1678200300000000000,1,1.7190667529764283,3.0,1,7.0,1,101.0,1,146.0,1,199.0,1,,0,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678200300000000000,2023-03-07,-1,1678200315000000000,1678200315000000000,12344.0,8.649973020044042,1678200360000000000,0,-1.011563848780126,,0,,0,,0,,0,,0,24.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678200360000000000,2023-03-07,1,1678200375000000000,1678200375000000000,12356.25,8.978546375755181,1678201020000000000,0,-1.6984932038865066,178.0,1,,0,,0,,0,,0,32.0,1,37.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678201020000000000,2023-03-07,-1,1678201035000000000,1678201035000000000,12339.75,9.179816662527944,1678202520000000000,1,12.990455516043045,161.0,1,162.0,1,166.0,1,172.0,1,172.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678202520000000000,2023-03-07,1,1678202535000000000,1678202535000000000,12236.75,16.4982974706379,1678203720000000000,1,2.2275025690016896,24.0,1,77.0,1,536.0,1,658.0,1,673.0,1,241.0,1,,0,EXACT,0.0,1.0,765.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,765.0,1.0,,,,
1678203720000000000,2023-03-07,-1,1678203735000000000,1678203735000000000,12274.0,16.985753814789266,1678204140000000000,0,-0.20605502930064826,111.0,1,121.0,1,136.0,1,166.0,1,,0,398.0,1,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678204140000000000,2023-03-07,1,1678204155000000000,1678204155000000000,12273.25,17.31516310287076,1678204260000000000,0,-1.2705626778850567,,0,,0,,0,,0,,0,60.0,1,67.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678204260000000000,2023-03-07,-1,1678204275000000000,1678204275000000000,12245.25,17.733482471352847,1678205040000000000,1,0.29605014178579947,77.0,1,82.0,1,499.0,1,537.0,1,,0,55.0,1,,0,EXACT,0.0,1.0,525.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,525.0,1.0,,,,
1678205040000000000,2023-03-07,1,1678205055000000000,1678205055000000000,12236.25,17.20528060367652,1678205700000000000,0,-0.7555819808729006,52.0,1,72.0,1,,0,,0,,0,608.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678205700000000000,2023-03-07,-1,1678205715000000000,1678205715000000000,12224.25,15.86029065927352,1678206420000000000,0,-0.7093186525823295,17.0,1,,0,,0,,0,,0,144.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678206420000000000,2023-03-07,1,1678206435000000000,1678206435000000000,12237.5,13.345042826754977,1678206540000000000,0,-1.4612167419129731,,0,,0,,0,,0,,0,14.0,1,92.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678206540000000000,2023-03-07,-1,1678206555000000000,1678206555000000000,12218.0,13.57557264143669,1678207020000000000,0,-1.1601720543210319,,0,,0,,0,,0,,0,64.0,1,438.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678207020000000000,2023-03-07,1,1678207035000000000,1678207035000000000,12236.5,12.381669059847692,1678207320000000000,0,-1.595099974368314,,0,,0,,0,,0,,0,21.0,1,224.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678207320000000000,2023-03-07,-1,1678207335000000000,1678207335000000000,12220.5,12.016982879600073,1678207440000000000,0,-1.3106451226403146,,0,,0,,0,,0,,0,91.0,1,96.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678207440000000000,2023-03-07,1,1678207455000000000,1678207455000000000,12248.5,12.596276054349044,1678207980000000000,0,-0.6946497490406252,43.0,1,348.0,1,,0,,0,,0,521.0,1,521.0,1,EXACT,0.0,1.0,45.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,45.0,1.0,,,,
1678207980000000000,2023-03-07,-1,1678207995000000000,1678207995000000000,12242.25,12.337685061624386,1678209120000000000,1,0.20263120573373175,108.0,1,115.0,1,192.0,1,,0,,0,,0,,0,EXACT,0.0,1.0,405.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,405.0,1.0,,,,
1678209120000000000,2023-03-07,1,1678209135000000000,1678209135000000000,12244.75,10.23366208246097,1678210740000000000,1,2.6627809068175696,410.0,1,417.0,1,458.0,1,466.0,1,469.0,1,42.0,1,73.0,1,EXACT,0.0,1.0,465.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,465.0,1.0,,,,
1678210740000000000,2023-03-07,-1,1678210755000000000,1678210755000000000,12277.5,11.840605154106864,1678211160000000000,0,-0.35893435721280725,22.0,1,150.0,1,,0,,0,,0,376.0,1,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678211160000000000,2023-03-07,1,1678211175000000000,1678211175000000000,12279.25,11.109082462079643,1678211700000000000,0,-0.9901807856362583,183.0,1,261.0,1,,0,,0,,0,107.0,1,504.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678213860000000000,2023-03-07,1,1678213875000000000,1678213875000000000,12239.0,8.250463072021596,1678214100000000000,0,-1.5756691335404807,18.0,1,,0,,0,,0,,0,130.0,1,163.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678214100000000000,2023-03-07,-1,1678214115000000000,1678214115000000000,12220.25,8.210549661599561,1678215720000000000,1,3.2275549253346005,6.0,1,300.0,1,316.0,1,356.0,1,492.0,1,40.0,1,130.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678215720000000000,2023-03-07,1,1678215735000000000,1678215735000000000,12194.0,7.879081556405396,1678216920000000000,0,-0.2855662787461357,45.0,1,724.0,1,,0,,0,,0,5.0,1,90.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678216920000000000,2023-03-07,-1,1678216935000000000,1678216935000000000,12188.0,7.31862056615715,1678219260000000000,1,4.304089782391872,38.0,1,58.0,1,61.0,1,110.0,1,720.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678219260000000000,2023-03-07,1,1678219275000000000,1678219275000000000,12160.25,6.437752565167233,1678220520000000000,1,0.6990017019834164,64.0,1,106.0,1,734.0,1,890.0,1,,0,29.0,1,,0,EXACT,0.0,1.0,1125.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,1125.0,1.0,,,,
1678220520000000000,2023-03-07,-1,1678220535000000000,1678220535000000000,12163.5,6.979576997591031,1678221180000000000,0,-0.716375792075326,212.0,1,289.0,1,311.0,1,,0,,0,54.0,1,621.0,1,EXACT,0.0,1.0,465.0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,465.0,1.0,,,,
1678221180000000000,2023-03-07,1,1678221195000000000,1678221195000000000,12171.5,6.98540605240054,1678222080000000000,0,-0.7873558041926454,25.0,1,245.0,1,326.0,1,353.0,1,,0,122.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678222080000000000,2023-03-07,-1,1678222095000000000,1678222095000000000,12167.5,7.143581815209243,1678222860000000000,0,-0.9799005850393501,32.0,1,181.0,1,,0,,0,,0,51.0,1,106.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678222860000000000,2023-03-07,1,1678222875000000000,1678222875000000000,12175.25,8.148227933542517,1678223460000000000,0,-0.5829488373105555,,0,,0,,0,,0,,0,49.0,1,166.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678223460000000000,2023-03-07,-1,1678223475000000000,1678223475000000000,12171.25,5.968907875477645,1678223580000000000,0,-0.6701393426481577,,0,,0,,0,,0,,0,41.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678223580000000000,2023-03-07,1,1678223595000000000,1678223595000000000,12173.0,5.675997096712868,1678225260000000000,1,1.1451732425593268,603.0,1,611.0,1,759.0,1,774.0,1,,0,,0,,0,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,NO_OBSERVATION_AFTER_TERMINAL_IN_SESSION,,,,0,,,,,,
1678285860000000000,2023-03-08,1,1678285875000000000,1678285875000000000,12204.25,6.745506535647904,1678286100000000000,0,-3.70617089582269,50.0,1,52.0,1,57.0,1,,0,,0,2.0,1,78.0,1,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678286100000000000,2023-03-08,-1,1678286115000000000,1678286115000000000,12177.5,9.276217257513528,1678287420000000000,1,0.6737660219134735,54.0,1,309.0,1,572.0,1,582.0,1,,0,10.0,1,356.0,1,EXACT,0.0,1.0,585.0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,585.0,1.0,,,,
1678287420000000000,2023-03-08,1,1678287435000000000,1678287435000000000,12171.5,11.408253365793454,1678287660000000000,0,-3.0022124247954833,4.0,1,39.0,1,,0,,0,,0,167.0,1,167.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678287660000000000,2023-03-08,-1,1678287675000000000,1678287675000000000,12129.0,14.623421865379706,1678288200000000000,0,-2.6669544487621426,5.0,1,7.0,1,,0,,0,,0,97.0,1,97.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678288200000000000,2023-03-08,1,1678288215000000000,1678288215000000000,12168.5,18.81415318163163,1678288620000000000,0,-0.6378177047966034,27.0,1,32.0,1,51.0,1,,0,,0,330.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678288620000000000,2023-03-08,-1,1678288635000000000,1678288635000000000,12156.75,18.155369657460746,1678288980000000000,0,-0.5645712642258363,107.0,1,234.0,1,,0,,0,,0,38.0,1,321.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678288980000000000,2023-03-08,1,1678288995000000000,1678288995000000000,12176.5,18.747251711255306,1678290600000000000,1,0.09334701570947335,44.0,1,62.0,1,91.0,1,478.0,1,,0,11.0,1,,0,EXACT,0.0,1.0,105.0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,105.0,1.0,,,,
1678290600000000000,2023-03-08,-1,1678290615000000000,1678290615000000000,12175.75,14.14386713380513,1678290960000000000,0,-1.3433384109348898,,0,,0,,0,,0,,0,17.0,1,46.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678290960000000000,2023-03-08,1,1678290975000000000,1678290975000000000,12190.75,13.388237260072177,1678292400000000000,1,1.680579718071018,281.0,1,436.0,1,548.0,1,584.0,1,695.0,1,51.0,1,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678292400000000000,2023-03-08,-1,1678292415000000000,1678292415000000000,12210.5,9.793579012117492,1678293600000000000,1,1.7613581284897744,532.0,1,544.0,1,598.0,1,638.0,1,766.0,1,44.0,1,65.0,1,EXACT,0.0,1.0,885.0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,885.0,1.0,,,,
1678293600000000000,2023-03-08,1,1678293615000000000,1678293615000000000,12196.75,9.174750308517307,1678295040000000000,1,4.2780455794598105,51.0,1,53.0,1,56.0,1,118.0,1,376.0,1,,0,,0,EXACT,0.0,1.0,285.0,EXACT,0.0,1.0,1185.0,EXACT,1.0,0.0,,1,285.0,1.0,1185.0,1.0,,
1678295040000000000,2023-03-08,-1,1678295055000000000,1678295055000000000,12235.75,8.124124825735644,1678297020000000000,1,5.077469990284743,122.0,1,137.0,1,169.0,1,211.0,1,481.0,1,,0,,0,EXACT,0.0,1.0,645.0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,645.0,1.0,,,,
1678297020000000000,2023-03-08,1,1678297035000000000,1678297035000000000,12193.25,9.130887981070416,1678297980000000000,1,0.4654530872365134,102.0,1,205.0,1,247.0,1,,0,,0,,0,,0,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678297980000000000,2023-03-08,-1,1678297995000000000,1678297995000000000,12196.75,7.201483136582337,1678299780000000000,1,2.8466358403123113,48.0,1,125.0,1,180.0,1,180.0,1,554.0,1,466.0,1,,0,EXACT,1.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678299780000000000,2023-03-08,1,1678299795000000000,1678299795000000000,12174.5,9.302949305198196,1678300140000000000,0,-2.042363058926205,,0,,0,,0,,0,,0,137.0,1,211.0,1,EXACT,0.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678300140000000000,2023-03-08,-1,1678300155000000000,1678300155000000000,12156.25,9.015534049226194,1678301640000000000,0,-0.2772991579145082,54.0,1,656.0,1,728.0,1,,0,,0,166.0,1,,0,EXACT,1.0,0.0,,EXACT,0.0,1.0,45.0,EXACT,0.0,0.0,,1,,,45.0,1.0,,
1678301640000000000,2023-03-08,1,1678301655000000000,1678301655000000000,12158.0,7.0749448883890995,1678301880000000000,0,-1.0600789289975208,25.0,1,46.0,1,,0,,0,,0,190.0,1,190.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678301880000000000,2023-03-08,-1,1678301895000000000,1678301895000000000,12150.5,7.571448119462751,1678302060000000000,0,-1.4198076550728305,26.0,1,,0,,0,,0,,0,92.0,1,125.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678302060000000000,2023-03-08,1,1678302075000000000,1678302075000000000,12158.0,7.684300844919703,1678304580000000000,1,4.652342577612026,44.0,1,50.0,1,492.0,1,509.0,1,591.0,1,241.0,1,,0,EXACT,0.0,1.0,525.0,EXACT,0.0,1.0,1725.0,EXACT,1.0,0.0,,1,525.0,1.0,1725.0,1.0,,
1678304580000000000,2023-03-08,-1,1678304595000000000,1678304595000000000,12193.0,7.070500348406704,1678305660000000000,1,1.0607452981301502,54.0,1,175.0,1,462.0,1,538.0,1,,0,,0,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678305660000000000,2023-03-08,1,1678305675000000000,1678305675000000000,12181.75,5.866821590095569,1678305720000000000,0,-0.8522502215579648,,0,,0,,0,,0,,0,27.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678305720000000000,2023-03-08,-1,1678305735000000000,1678305735000000000,12176.25,6.304905762231599,1678306920000000000,1,0.8326849278936377,169.0,1,197.0,1,258.0,1,270.0,1,,0,78.0,1,,0,EXACT,0.0,1.0,165.0,EXACT,0.0,1.0,765.0,EXACT,0.0,0.0,,1,165.0,1.0,765.0,1.0,,
1678306920000000000,2023-03-08,1,1678306935000000000,1678306936000000000,12171.0,5.794895967775785,1678307100000000000,0,-1.7687979313171667,,0,,0,,0,,0,,0,18.0,1,131.0,1,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678307100000000000,2023-03-08,-1,1678307115000000000,1678307115000000000,12161.5,6.180625525219897,1678307400000000000,0,-1.2943673690237645,181.0,1,,0,,0,,0,,0,36.0,1,242.0,1,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678307400000000000,2023-03-08,1,1678307415000000000,1678307415000000000,12168.75,6.114589053548133,1678309560000000000,1,8.953995030660325,12.0,1,66.0,1,79.0,1,309.0,1,325.0,1,,0,,0,EXACT,0.0,1.0,585.0,EXACT,0.0,1.0,885.0,EXACT,1.0,0.0,,1,585.0,1.0,885.0,1.0,,
1678372440000000000,2023-03-09,1,1678372455000000000,1678372455000000000,12267.75,9.457642163380768,1678374720000000000,1,6.000438483465937,4.0,1,20.0,1,97.0,1,345.0,1,680.0,1,197.0,1,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
1678374720000000000,2023-03-09,-1,1678374735000000000,1678374735000000000,12321.5,12.384689335799164,1678375800000000000,1,0.8680072393036187,245.0,1,303.0,1,319.0,1,320.0,1,324.0,1,28.0,1,,0,EXACT,0.0,0.0,,EXACT,0.0,0.0,,EXACT,0.0,0.0,,1,,,,,,
1678375800000000000,2023-03-09,1,1678375815000000000,1678375815000000000,12307.0,11.68912910165245,1678377060000000000,1,2.0745771382208336,16.0,1,137.0,1,181.0,1,200.0,1,750.0,1,,0,,0,EXACT,1.0,0.0,,EXACT,1.0,0.0,,EXACT,1.0,0.0,,1,,,,,,
