elapsed_s,subset,contrast,variable,n_pos,n_neg,med_pos,iqr_pos,med_neg,iqr_neg,mean_pos,mean_neg,cohen_d,auc,auc_lo,auc_hi,meaningful
30,ALIVE,C3,d_mfe,1440,4584,0.3496551114255726,"[0.1668645710563086, 0.6134214611745795]",0.2427886600320402,"[0.10018255159499322, 0.45322493700385846]",0.4637627312888044,0.3190801474399137,0.4265813063688985,0.6040810730560403,0.5856787584717142,0.6200149267404275,True
30,ALIVE,C3,d_mae,1440,4584,0.23894908780266674,"[0.10258972698226312, 0.4366672237686171]",0.3138477861199943,"[0.14527083858796996, 0.5355824344625092]",0.3106469464680289,0.3816338036446892,-0.2203691193482164,0.42578109850688384,0.41034550264605857,0.44030793994954753,False
30,ALIVE,C3,fav_expand_adv_stall,1440,4584,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.07708333333333334,0.05017452006980803,0.11656753663641682,0.5134544066317627,0.505939996579345,0.520969571225513,False
30,ALIVE,C3,adv_expand_fav_stall,1440,4584,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.04375,0.06849912739965096,-0.10226004389713224,0.4876254363001745,0.48161446895050036,0.4936653574107205,False
30,ALIVE,C3,aligned_5m,1385,4457,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4187725631768953,0.4065514920350011,0.024850240601470494,0.5061105355709471,0.49208264281417535,0.5210083716734484,False
30,ALIVE,C3,aligned_15m,1386,4459,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.47113997113997114,0.46355685131195334,0.015200495174624915,0.5037915599140089,0.4880928443514807,0.5201728961333695,False
30,ALIVE,C3,aligned_1h,1387,4459,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.501802451333814,0.49181430814083876,0.01997494166974936,0.5049940715964876,0.48866175305595355,0.520062723547432,False
30,ALIVE,C3,trans_5m,1385,4457,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.5,0.5,0.5,False
30,ALIVE,C3,n_htf_aligned,1384,4457,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.3923410404624277,1.3619026250841373,0.02714610075875876,0.5073015461811712,0.4898450409113664,0.5254014640111739,False
30,PRE2,C1,mfe,2196,3804,0.3419227234472232,"[0.16124561630120438, 0.6006861891164158]",0.22805513476336114,"[0.09453754940040413, 0.4227776924694607]",0.42669589564161464,0.29735511854143,0.423391956022955,0.612656196430179,0.5972849661959582,0.6278917956098768,True
30,PRE2,C1,mae,2196,3804,0.24108048769715668,"[0.10174648924736338, 0.4366672237686171]",0.33067121001062016,"[0.1562828848374614, 0.5572425816869336]",0.3103527276102613,0.3968284780532319,-0.269357441121889,0.4119604232147543,0.39785783133900987,0.424968585978916,False
30,PRE2,C1,cur,2196,3804,0.07705273062118459,"[-0.1808390049259529, 0.3642761700660012]",-0.08351495632863822,"[-0.35561404097722804, 0.17704250171820368]",0.10229084089174187,-0.09893852452346213,0.44274004765044095,0.6209525157106219,0.6073409214058947,0.6350549647748863,True
30,PRE2,C1,fav_share,2196,3804,0.5872210953346857,"[0.2805263157894737, 0.8514764764764765]",0.4,"[0.15384615384615383, 0.714818763326226]",0.5583597628810857,0.43996512659194104,0.37277584882076686,0.6052886401812683,0.5907343725467323,0.6199260105862003,True
30,PRE2,C1,mfe_rate,2196,3804,0.6838454468944464,"[0.32249123260240875, 1.2013723782328316]",0.4561102695267223,"[0.18907509880080825, 0.8455553849389214]",0.8533917912832293,0.59471023708286,0.423391956022955,0.612656196430179,0.5972849661959582,0.6278917956098768,True
30,PRE2,C1,mae_rate,2196,3804,0.48216097539431335,"[0.20349297849472675, 0.8733344475372342]",0.6613424200212403,"[0.3125657696749228, 1.1144851633738673]",0.6207054552205226,0.7936569561064638,-0.269357441121889,0.4119604232147543,0.39785783133900987,0.424968585978916,False
30,PRE2,C1,d_mfe,2196,3804,0.3419227234472232,"[0.16124561630120438, 0.6006861891164158]",0.22805513476336114,"[0.09453754940040413, 0.4227776924694607]",0.42669589564161464,0.29735511854143,0.423391956022955,0.612656196430179,0.5972849661959582,0.6278917956098768,True
30,PRE2,C1,d_mae,2196,3804,0.24108048769715668,"[0.10174648924736338, 0.4366672237686171]",0.33067121001062016,"[0.1562828848374614, 0.5572425816869336]",0.3103527276102613,0.3968284780532319,-0.269357441121889,0.4119604232147543,0.39785783133900987,0.424968585978916,False
30,PRE2,C1,fav_expand_adv_stall,2196,3804,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0778688524590164,0.04363827549947424,0.14902922322976012,0.5171152884797711,0.5105380262690209,0.5241889274693322,False
30,PRE2,C1,adv_expand_fav_stall,2196,3804,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.048724954462659384,0.07097791798107256,-0.09177748302093924,0.4888735182407934,0.48292537807799113,0.49515458615390484,False
30,PRE2,C1,aligned_5m,2111,3709,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.414021790620559,0.4073874359665678,0.013488032601120435,0.5033171773269955,0.4894606027803875,0.5171369971319748,False
30,PRE2,C1,aligned_15m,2113,3710,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4647420728821581,0.4660377358490566,-0.002597048297156823,0.49935216851655073,0.48467099663753915,0.5134254945838062,False
30,PRE2,C1,aligned_1h,2114,3710,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.49763481551561023,0.4919137466307278,0.011441172576104374,0.5028605344424413,0.4903882932181453,0.5169162481745103,False
30,PRE2,C1,trans_5m,2111,3709,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.5,0.5,0.5,False
30,PRE2,C1,n_htf_aligned,2110,3709,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.3767772511848342,1.3653275815583716,0.01020712573519077,0.5026183268826052,0.4863187892843522,0.5205830158118441,False
30,PRE2,C2,mfe,1834,362,0.33607704453944065,"[0.16000917358757372, 0.5937366198156993]",0.3669234228157583,"[0.17054172739152487, 0.6306665119480714]",0.4233006255371673,0.4438973469442567,-0.057897718952627006,0.4838622218741151,0.44689900749335787,0.5219770519603141,False
30,PRE2,C2,mae,1834,362,0.2399165095245056,"[0.10218778215862993, 0.4262173531027307]",0.24708953237735906,"[0.09628617188369343, 0.5132599364751385]",0.3004753493479826,0.36039447272909836,-0.20516712771012033,0.48249606873241474,0.4443090020286086,0.520454958572665,False
30,PRE2,C2,cur,1834,362,0.07603839321385748,"[-0.17013285388779265, 0.36016479535637347]",0.09046267196302622,"[-0.2628425423281568, 0.40995074167679507]",0.10775710962035176,0.07459709269209946,0.07122990963754154,0.5063457587497063,0.4689363579617556,0.544914587053546,False
30,PRE2,C2,fav_share,1834,362,0.5833333333333334,"[0.2857142857142857, 0.8500000000000001]",0.5976190476190476,"[0.2633406432748538, 0.8571428571428571]",0.5586475644439011,0.5569016743004132,0.005464154079050134,0.5008193906384619,0.4637260723249828,0.5389476140023062,False
30,PRE2,C2,mfe_rate,1834,362,0.6721540890788813,"[0.32001834717514743, 1.1874732396313985]",0.7338468456315166,"[0.34108345478304974, 1.2613330238961429]",0.8466012510743346,0.8877946938885134,-0.057897718952627006,0.4838622218741151,0.44689900749335787,0.5219770519603141,False
30,PRE2,C2,mae_rate,1834,362,0.4798330190490112,"[0.20437556431725987, 0.8524347062054614]",0.4941790647547181,"[0.19257234376738686, 1.026519872950277]",0.6009506986959652,0.7207889454581967,-0.20516712771012033,0.48249606873241474,0.4443090020286086,0.520454958572665,False
30,PRE2,C2,d_mfe,1834,362,0.33607704453944065,"[0.16000917358757372, 0.5937366198156993]",0.3669234228157583,"[0.17054172739152487, 0.6306665119480714]",0.4233006255371673,0.4438973469442567,-0.057897718952627006,0.4838622218741151,0.44689900749335787,0.5219770519603141,False
30,PRE2,C2,d_mae,1834,362,0.2399165095245056,"[0.10218778215862993, 0.4262173531027307]",0.24708953237735906,"[0.09628617188369343, 0.5132599364751385]",0.3004753493479826,0.36039447272909836,-0.20516712771012033,0.48249606873241474,0.4443090020286086,0.520454958572665,False
30,PRE2,C2,fav_expand_adv_stall,1834,362,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.07742639040348964,0.08011049723756906,-0.010012135253354535,0.4986579465829603,0.48380754969876133,0.5136221174008617,False
30,PRE2,C2,adv_expand_fav_stall,1834,362,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.04416575790621592,0.0718232044198895,-0.12855215856448968,0.4861712767431632,0.4720940731666271,0.4992117586157279,False
30,PRE2,C2,aligned_5m,1753,358,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.40844266970907017,0.441340782122905,-0.06678044122743604,0.48355094379308255,0.45400907195393514,0.5106065147937727,False
30,PRE2,C2,aligned_15m,1753,360,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4654877353108956,0.46111111111111114,0.00877098644128185,0.5021883120998922,0.4737785632003342,0.5318008763976961,False
30,PRE2,C2,aligned_1h,1754,360,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5051311288483467,0.46111111111111114,0.08804759193334827,0.5220100088686178,0.49253883909868396,0.5489876727143399,False
30,PRE2,C2,trans_5m,1753,358,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.5,0.5,0.5,False
30,PRE2,C2,n_htf_aligned,1752,358,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.38013698630137,1.3603351955307263,0.01751837160603623,0.5044585916175608,0.47171471944134497,0.5352903895689027,False
30,PRE2,C3,mfe,1420,4580,0.3433337026475226,"[0.16308069369866024, 0.6019611995467311]",0.24270017774080183,"[0.10014121287289482, 0.45270054251157227]",0.4330360651905675,0.31730389632968986,0.3759102832440073,0.5990322283043238,0.5806051540726237,0.6155130517874037,False
30,PRE2,C3,mae,1420,4580,0.23934010917489973,"[0.10292815679005232, 0.4385480707125105]",0.3139603592181446,"[0.1453077645187991, 0.5361574184380312]",0.31155571662232073,0.3818037123892866,-0.21792026937443798,0.42659773048772986,0.4106986255969189,0.441684984972114,False
30,PRE2,C3,cur,1420,4580,0.07603839321385748,"[-0.1810440466758176, 0.36985769119766004]",-0.055054254379458135,"[-0.33289181726823963, 0.20961612252661532]",0.10602295558201581,-0.0660008859422374,0.3748249251163992,0.6030561535149763,0.5859836286481552,0.6193198038602241,True
30,PRE2,C3,fav_share,1420,4580,0.5882352941176471,"[0.29133064516129037, 0.8514764764764765]",0.42857142857142855,"[0.16666666666666669, 0.75]",0.5614294608066552,0.4590732634273269,0.32012598370413836,0.590892275047666,0.5736626949906953,0.6084533404805894,False
30,PRE2,C3,mfe_rate,1420,4580,0.6866674052950452,"[0.3261613873973205, 1.2039223990934622]",0.48540035548160365,"[0.20028242574578964, 0.9054010850231445]",0.866072130381135,0.6346077926593797,0.3759102832440073,0.5990322283043238,0.5806051540726237,0.6155130517874037,False
30,PRE2,C3,mae_rate,1420,4580,0.47868021834979946,"[0.20585631358010464, 0.877096141425021]",0.6279207184362892,"[0.2906155290375982, 1.0723148368760624]",0.6231114332446415,0.7636074247785732,-0.21792026937443798,0.42659773048772986,0.4106986255969189,0.441684984972114,False
30,PRE2,C3,d_mfe,1420,4580,0.3433337026475226,"[0.16308069369866024, 0.6019611995467311]",0.24270017774080183,"[0.10014121287289482, 0.45270054251157227]",0.4330360651905675,0.31730389632968986,0.3759102832440073,0.5990322283043238,0.5806051540726237,0.6155130517874037,False
30,PRE2,C3,d_mae,1420,4580,0.23934010917489973,"[0.10292815679005232, 0.4385480707125105]",0.3139603592181446,"[0.1453077645187991, 0.5361574184380312]",0.31155571662232073,0.3818037123892866,-0.21792026937443798,0.42659773048772986,0.4106986255969189,0.441684984972114,False
30,PRE2,C3,fav_expand_adv_stall,1420,4580,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.07605633802816901,0.05,0.1132809797817874,0.5130281690140845,0.5052590524802734,0.5203732806019301,False
30,PRE2,C3,adv_expand_fav_stall,1420,4580,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.044366197183098595,0.0685589519650655,-0.0997699437697138,0.48790362260901654,0.48186153243565577,0.4939204937480607,False
30,PRE2,C3,aligned_5m,1367,4453,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.42062911485003657,0.40646754996631485,0.02879283280569229,0.5070807824418608,0.49277831478583867,0.5216597504489574,False
30,PRE2,C3,aligned_15m,1368,4455,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.47149122807017546,0.4637485970819304,0.015519781656268996,0.5038713154941226,0.48805794819083237,0.5199469929930288,False
30,PRE2,C3,aligned_1h,1369,4455,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5010956902848794,0.49180695847362516,0.01857619179070383,0.5046443659056271,0.4879814558880869,0.5196214945393172,False
30,PRE2,C3,trans_5m,1367,4453,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.5,0.5,0.5,False
30,PRE2,C3,n_htf_aligned,1366,4453,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.3938506588579795,1.3620031439479003,0.028393065486564558,0.507629383714534,0.4901874035830104,0.525696934708045,False
30,EARLY,C1,mfe,2014,3705,0.31387647772587085,"[0.14748591843079564, 0.5207413377585057]",0.22119852729916167,"[0.09190384148456034, 0.3969180958776695]",0.35007866713459096,0.27216103091078636,0.33472751452012295,0.5942174012680468,0.5787809098196328,0.608547439240812,False
30,EARLY,C1,mae,2014,3705,0.2613756274414798,"[0.11912081764836499, 0.4550174563581841]",0.3372400062750223,"[0.16605592616281314, 0.5611187228842884]",0.326154803689993,0.4028501548315901,-0.23933682444272592,0.42377768575437524,0.40979496895750744,0.4365394255351264,False
30,EARLY,C1,cur,2014,3705,0.0345081248653491,"[-0.2088609385696325, 0.2965268281413599]",-0.09607945698382425,"[-0.3610185020037455, 0.154868126370869]",0.02415876972159645,-0.12180618039234806,0.3552050390134434,0.6025372996313256,0.5888374878360837,0.6166944354116158,True
30,EARLY,C1,fav_share,2014,3705,0.5441558441558442,"[0.25, 0.8076923076923077]",0.3846153846153846,"[0.14999999999999997, 0.6956521739130435]",0.5257084543021552,0.4275766708708079,0.31522228072602576,0.5895256148927815,0.5755348951143869,0.6035684609195827,False
30,EARLY,C1,mfe_rate,2014,3705,0.6277529554517417,"[0.2949718368615913, 1.0414826755170115]",0.44239705459832335,"[0.18380768296912067, 0.793836191755339]",0.7001573342691819,0.5443220618215727,0.33472751452012295,0.5942174012680468,0.5787809098196328,0.608547439240812,False
30,EARLY,C1,mae_rate,2014,3705,0.5227512548829596,"[0.23824163529672998, 0.9100349127163682]",0.6744800125500446,"[0.3321118523256263, 1.1222374457685769]",0.652309607379986,0.8057003096631802,-0.23933682444272592,0.42377768575437524,0.40979496895750744,0.4365394255351264,False
30,EARLY,C1,d_mfe,2014,3705,0.31387647772587085,"[0.14748591843079564, 0.5207413377585057]",0.22119852729916167,"[0.09190384148456034, 0.3969180958776695]",0.35007866713459096,0.27216103091078636,0.33472751452012295,0.5942174012680468,0.5787809098196328,0.608547439240812,False
30,EARLY,C1,d_mae,2014,3705,0.2613756274414798,"[0.11912081764836499, 0.4550174563581841]",0.3372400062750223,"[0.16605592616281314, 0.5611187228842884]",0.326154803689993,0.4028501548315901,-0.23933682444272592,0.42377768575437524,0.40979496895750744,0.4365394255351264,False
30,EARLY,C1,fav_expand_adv_stall,2014,3705,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.06305858987090368,0.03940620782726046,0.11107323953385977,0.5118261910218216,0.5055407890152983,0.517982858556071,False
30,EARLY,C1,adv_expand_fav_stall,2014,3705,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.05312810327706058,0.0728744939271255,-0.0796201866987492,0.49012680467496755,0.48406081770527415,0.4969258812288845,False
30,EARLY,C1,aligned_5m,1934,3610,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4120992761116856,0.403601108033241,0.01729856381754559,0.5042490840392223,0.48978572113988195,0.5191033265156636,False
30,EARLY,C1,aligned_15m,1936,3611,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.46797520661157027,0.465798947659928,0.004361508758967157,0.5010881294758212,0.48682135700235835,0.5156204097114959,False
30,EARLY,C1,aligned_1h,1937,3611,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5064532782653588,0.4948767654389366,0.02315031627948461,0.5057882564132111,0.4924302710524736,0.5195374216855304,False
30,EARLY,C1,trans_5m,1934,3610,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.5,0.5,0.5,False
30,EARLY,C1,n_htf_aligned,1933,3610,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.386963269529229,1.3642659279778393,0.020224916005016275,0.5053614650343287,0.48917831762077146,0.5233393060537733,False
30,EARLY,C2,mfe,1682,332,0.31012340752108364,"[0.14677114028505084, 0.5134569736834171]",0.3411777131590946,"[0.15672050165195184, 0.5448185534839295]",0.34678600477451504,0.3667601674046141,-0.08076617063993208,0.48105203214761544,0.4462645970015784,0.5211333747617867,False
30,EARLY,C2,mae,1682,332,0.26178959624382314,"[0.12150322691465651, 0.4458120273913995]",0.2595879168637656,"[0.11184043466007597, 0.5344027356277155]",0.3163953015119492,0.3755990285799616,-0.20273543157734875,0.4863920605131585,0.447366845743338,0.5246142880697969,False
30,EARLY,C2,cur,1682,332,0.033184196283053254,"[-0.19820986531301535, 0.2923581656340147]",0.041062497026811584,"[-0.2902134231316779, 0.31924955653524945]",0.03028143234355838,-0.006860261995692627,0.09523270546709373,0.5055119407475324,0.4697143630483398,0.5410654972715746,False
30,EARLY,C2,fav_share,1682,332,0.5416666666666666,"[0.258363201911589, 0.8]",0.5663924794359576,"[0.25, 0.8333333333333333]",0.5255232280008596,0.5266468598406462,-0.003596961331654173,0.49795674970989784,0.460613030479285,0.5367824355514734,False
30,EARLY,C2,mfe_rate,1682,332,0.6202468150421673,"[0.2935422805701017, 1.0269139473668343]",0.6823554263181892,"[0.3134410033039037, 1.089637106967859]",0.6935720095490301,0.7335203348092282,-0.08076617063993208,0.48105203214761544,0.4462645970015784,0.5211333747617867,False
30,EARLY,C2,mae_rate,1682,332,0.5235791924876463,"[0.24300645382931302, 0.891624054782799]",0.5191758337275312,"[0.22368086932015194, 1.068805471255431]",0.6327906030238984,0.7511980571599232,-0.20273543157734875,0.4863920605131585,0.447366845743338,0.5246142880697969,False
30,EARLY,C2,d_mfe,1682,332,0.31012340752108364,"[0.14677114028505084, 0.5134569736834171]",0.3411777131590946,"[0.15672050165195184, 0.5448185534839295]",0.34678600477451504,0.3667601674046141,-0.08076617063993208,0.48105203214761544,0.4462645970015784,0.5211333747617867,False
30,EARLY,C2,d_mae,1682,332,0.26178959624382314,"[0.12150322691465651, 0.4458120273913995]",0.2595879168637656,"[0.11184043466007597, 0.5344027356277155]",0.3163953015119492,0.3755990285799616,-0.20273543157734875,0.4863920605131585,0.447366845743338,0.5246142880697969,False
30,EARLY,C2,fav_expand_adv_stall,1682,332,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.06183115338882283,0.06927710843373494,-0.030619942841252308,0.49627702247754396,0.48092805674473255,0.5103725034079343,False
30,EARLY,C2,adv_expand_fav_stall,1682,332,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.048156956004756245,0.0783132530120482,-0.13455368684534658,0.48492185149635403,0.4694842170063095,0.49862619218758136,False
30,EARLY,C2,aligned_5m,1606,328,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4041095890410959,0.45121951219512196,-0.09572274021894449,0.47644503842298697,0.4468134371511793,0.504717101050176,False
30,EARLY,C2,aligned_15m,1606,330,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4669987546699875,0.4727272727272727,-0.011474784381251171,0.49713574097135743,0.46822960253362916,0.524607264537288,False
30,EARLY,C2,aligned_1h,1607,330,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5121344119477287,0.47878787878787876,0.06668514768777446,0.516673266579925,0.488050777405317,0.5468004782707276,False
30,EARLY,C2,trans_5m,1606,328,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.5,0.5,0.5,False
30,EARLY,C2,n_htf_aligned,1605,328,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.384423676012461,1.399390243902439,-0.013210514444101453,0.49572410911025,0.4652876901808662,0.5268204388499284,False
30,EARLY,C3,mfe,1296,4423,0.31598803269593445,"[0.14840385771953066, 0.5208482992375933]",0.23198545860782857,"[0.09701515443940197, 0.42637243449767115]",0.3522803372612416,0.2841645349407553,0.29108697207011397,0.5822156139484121,0.5649813943415963,0.598533290110028,False
30,EARLY,C3,mae,1296,4423,0.2609335622088909,"[0.11815324293260274, 0.4589261763305297]",0.32576035859167296,"[0.15506840902128852, 0.5447871069952726]",0.32710913497381366,0.39012031638178263,-0.19601783641644993,0.43660104448408016,0.4210605891649947,0.45134697638876664,False
30,EARLY,C3,cur,1296,4423,0.034589553726053685,"[-0.20852033566937286, 0.29828296424165374]",-0.07370069936318698,"[-0.34175508960362083, 0.18068005265401565]",0.025804769746564746,-0.09859351519916398,0.3008142612488767,0.5867463288143068,0.5710000556048839,0.6031071742712407,False
30,EARLY,C3,fav_share,1296,4423,0.5454545454545455,"[0.2625858123569794, 0.8]",0.4074074074074074,"[0.16, 0.7142857142857143]",0.5276142479853779,0.4429482991525737,0.27065605582647256,0.5772564428925119,0.5618899151437741,0.5937372694447587,False
30,EARLY,C3,mfe_rate,1296,4423,0.6319760653918689,"[0.2968077154390613, 1.0416965984751867]",0.46397091721565714,"[0.19403030887880393, 0.8527448689953423]",0.7045606745224832,0.5683290698815106,0.29108697207011397,0.5822156139484121,0.5649813943415963,0.598533290110028,False
30,EARLY,C3,mae_rate,1296,4423,0.5218671244177818,"[0.23630648586520547, 0.9178523526610594]",0.6515207171833459,"[0.31013681804257703, 1.089574213990545]",0.6542182699476273,0.7802406327635653,-0.19601783641644993,0.43660104448408016,0.4210605891649947,0.45134697638876664,False
30,EARLY,C3,d_mfe,1296,4423,0.31598803269593445,"[0.14840385771953066, 0.5208482992375933]",0.23198545860782857,"[0.09701515443940197, 0.42637243449767115]",0.3522803372612416,0.2841645349407553,0.29108697207011397,0.5822156139484121,0.5649813943415963,0.598533290110028,False
30,EARLY,C3,d_mae,1296,4423,0.2609335622088909,"[0.11815324293260274, 0.4589261763305297]",0.32576035859167296,"[0.15506840902128852, 0.5447871069952726]",0.32710913497381366,0.39012031638178263,-0.19601783641644993,0.43660104448408016,0.4210605891649947,0.45134697638876664,False
30,EARLY,C3,fav_expand_adv_stall,1296,4423,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.06172839506172839,0.043635541487678044,0.08489953404583467,0.5090464267870252,0.5017794093551138,0.516099293705027,False
30,EARLY,C3,adv_expand_fav_stall,1296,4423,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.04861111111111111,0.07099253900067827,-0.09024416742287636,0.4888092860552164,0.48246504567355697,0.49528634041028463,False
30,EARLY,C3,aligned_5m,1246,4298,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.41813804173354735,0.40321079571893903,0.030386774432106464,0.5074636230073042,0.4927104122618062,0.523571422843583,False
30,EARLY,C3,aligned_15m,1247,4300,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4747393744987971,0.4641860465116279,0.021151034324802993,0.5052766639935846,0.4887775286472287,0.5217324321239879,False
30,EARLY,C3,aligned_1h,1248,4300,1.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.5080128205128205,0.49627906976744185,0.02346445260539975,0.5058668753726894,0.48955493003648964,0.5224283146940677,False
30,EARLY,C3,trans_5m,1246,4298,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.5,0.5,0.5,False
30,EARLY,C3,n_htf_aligned,1245,4298,1.0,"[0.0, 2.0]",1.0,"[0.0, 2.0]",1.4016064257028114,1.3636575151233132,0.033816925943131945,0.509030351279478,0.49060429180384546,0.5284631121721846,False
60,ALIVE,C1,mfe,2220,3737,0.5665712095356124,"[0.27279773782457273, 0.9361889570941058]",0.31938139807600924,"[0.1372668732502918, 0.5806529855081909]",0.7051380238500098,0.4052962566989127,0.6436088976151377,0.659688541900209,0.6451250809195561,0.6731485903277256,True
60,ALIVE,C1,mae,2220,3737,0.31639942505671353,"[0.13527074529930472, 0.5715335569419904]",0.48713241127624757,"[0.24730214411836157, 0.8060187474846757]",0.4144998226054487,0.5759446236850023,-0.351230827975801,0.3771245422570014,0.36433868884762705,0.38957397885456574,True
60,ALIVE,C1,cur,2220,3737,0.21240062091390974,"[-0.1880096539437071, 0.6421016087887504]",-0.14681872731194573,"[-0.5385880355284582, 0.21911842653912136]",0.26968041598840764,-0.16927005403083908,0.6659786678224557,0.6765553016222002,0.6634911625415715,0.6891723428244583,True
60,ALIVE,C1,fav_share,2220,3737,0.653010033444816,"[0.3333333333333333, 0.8724371373307543]",0.391304347826087,"[0.1509433962264151, 0.6923076923076923]",0.5947055348955801,0.42969101978214874,0.5370998330646297,0.649710769104668,0.6365873240664485,0.6628923863424239,True
60,ALIVE,C1,mfe_rate,2220,3737,0.5665712095356124,"[0.27279773782457273, 0.9361889570941058]",0.31938139807600924,"[0.1372668732502918, 0.5806529855081909]",0.7051380238500098,0.4052962566989127,0.6436088976151377,0.659688541900209,0.6451250809195561,0.6731485903277256,True
60,ALIVE,C1,mae_rate,2220,3737,0.31639942505671353,"[0.13527074529930472, 0.5715335569419904]",0.48713241127624757,"[0.24730214411836157, 0.8060187474846757]",0.4144998226054487,0.5759446236850023,-0.351230827975801,0.3771245422570014,0.36433868884762705,0.38957397885456574,True
60,ALIVE,C1,d_mfe,2220,3737,0.08985478997713976,"[0.0, 0.38142083821818545]",0.0,"[0.0, 0.13778895832145716]",0.2549835833144949,0.10544904189511714,0.5344521219436894,0.6237012634791602,0.6104294645696315,0.6364506832904563,True
60,ALIVE,C1,d_mae,2220,3737,0.0,"[0.0, 0.11865543262684819]",0.055177746129231764,"[0.0, 0.2952369992534194]",0.10494782787269086,0.18991476611973335,-0.29363165791779944,0.3897944104125533,0.37688330650970386,0.4026711616753449,True
60,ALIVE,C1,fav_expand_adv_stall,2220,3737,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4963963963963964,0.3007760235483008,0.4122464691379238,0.5978101864240478,0.5859170798293954,0.6101317487054179,False
60,ALIVE,C1,adv_expand_fav_stall,2220,3737,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.2693693693693694,0.45865667647845865,-0.39539495052639606,0.4053563464454554,0.3932094360987472,0.4176366845777335,False
60,ALIVE,C1,aligned_5m,2133,3642,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.4219409282700422,0.4115870400878638,0.021008073595804238,0.5051769440910892,0.49140414839948937,0.5193207275327623,False
60,ALIVE,C1,aligned_15m,2135,3643,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.46557377049180326,0.4647268734559429,0.0016976563567251233,0.5004234485179302,0.4859094755864782,0.5143898293073127,False
60,ALIVE,C1,aligned_1h,2136,3643,0.0,"[0.0, 1.0]",0.0,"[0.0, 1.0]",0.49765917602996257,0.4921767773812792,0.010963790223416562,0.5027411993243417,0.4900191561261819,0.5168077658121223,False
