regime_start_ns,elapsed_s,alive,mfe,mae,cur,fav_share,mfe_rate,mae_rate,d_mfe,d_mae,fav_expand_adv_stall,adv_expand_fav_stall,aligned_5m,trans_5m,s_since_trans_5m,aligned_15m,trans_15m,s_since_trans_15m,aligned_1h,trans_1h,s_since_trans_1h,n_htf_aligned
1681997460000000000,180,1,3.901583926753908,0.0,2.9478634113251747,1.0,1.300527975584636,0.0,0.1734037300779514,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1681997460000000000,285,1,5.592270295013934,0.0,4.205040454390323,1.0,1.1773200621081967,0.0,1.6906863682600264,0.0,1,0,1.0,1.0,60.0,0.0,0.0,,0.0,0.0,,1.0
1682000340000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682000340000000000,30,1,0.0,0.7905868859758678,-0.7905868859758678,0.0,0.0,1.5811737719517356,0.0,0.7905868859758678,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682000340000000000,60,1,0.0,0.8432926783742589,-0.3952934429879339,0.0,0.0,0.8432926783742589,0.0,0.05270579239839113,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682000340000000000,120,1,0.0,0.8432926783742589,-0.2635289619919559,0.0,0.0,0.42164633918712946,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682000340000000000,180,1,0.2635289619919559,0.8432926783742589,-0.5534108201831075,0.2380952380952381,0.08784298733065198,0.2810975594580863,0.2635289619919559,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682000340000000000,285,1,0.2635289619919559,1.238586121362193,-0.21082316959356473,0.17543859649122806,0.055479781471990716,0.2607549729183564,0.0,0.395293442987934,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682001120000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1682001120000000000,30,1,0.14762162576705942,0.6200108282216495,-0.5609621779148257,0.19230769230769232,0.29524325153411884,1.240021656443299,0.14762162576705942,0.6200108282216495,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1682001120000000000,60,1,0.14762162576705942,0.7971567791421208,-0.6495351533750614,0.15625000000000003,0.14762162576705942,0.7971567791421208,0.0,0.17714595092047125,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1682001120000000000,120,1,1.5943135582842416,0.7971567791421208,1.2990703067501228,0.6666666666666666,0.7971567791421208,0.3985783895710604,1.446691932517182,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1682001120000000000,180,1,1.5943135582842416,0.7971567791421208,-0.3542919018409426,0.6666666666666666,0.5314378527614139,0.26571892638070693,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1682001120000000000,285,0,1.5943135582842416,1.3581189570569465,-1.1809730061364754,0.5399999999999999,0.3356449596387877,0.2859197804330414,0.0,0.5609621779148257,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1682001420000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682001420000000000,30,1,0.18830316131304037,0.29590496777763486,-0.26900451616148624,0.3888888888888889,0.37660632262608074,0.5918099355552697,0.18830316131304037,0.29590496777763486,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682001420000000000,60,1,1.1298189678782422,0.29590496777763486,1.076018064645945,0.7924528301886793,1.1298189678782422,0.29590496777763486,0.9415158065652018,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682001420000000000,120,1,1.8292307098981064,0.29590496777763486,1.6140270969689174,0.860759493670886,0.9146153549490532,0.14795248388881743,0.6994117420198642,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1682001420000000000,180,1,2.0175338712111466,0.29590496777763486,1.936832516362701,0.8720930232558141,0.6725112904037155,0.09863498925921162,0.18830316131304015,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
