regime_start_ns,event,t_since_t0_s,mae_through_touch,adv0p5_before,adv1_before,s_from_prev_level,aligned_5m,trans_5m,aligned_15m,trans_15m,aligned_1h,trans_1h
1684951140000000000,fav_1p5,52.0,0.3810968409489698,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1684951140000000000,fav_2p0,53.0,0.3810968409489698,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1684951320000000000,fav_0p5,13.0,0.03491607226031964,0,0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
1684951320000000000,fav_1p0,20.0,0.03491607226031964,0,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
1684951320000000000,fav_1p5,56.0,0.03491607226031964,0,0,36.0,0.0,0.0,0.0,0.0,1.0,0.0
1684951320000000000,fav_2p0,112.0,0.03491607226031964,0,0,56.0,0.0,0.0,0.0,0.0,1.0,0.0
1684952160000000000,fav_0p5,76.0,0.44611722397565773,0,0,76.0,1.0,0.0,1.0,0.0,0.0,0.0
1684952760000000000,fav_0p5,119.0,0.31714989619997086,0,0,119.0,0.0,0.0,0.0,0.0,1.0,0.0
1684952760000000000,fav_1p0,185.0,0.31714989619997086,0,0,66.0,0.0,0.0,0.0,0.0,1.0,0.0
1684953420000000000,fav_0p5,22.0,0.13580891826244934,0,0,22.0,0.0,0.0,1.0,0.0,0.0,0.0
1684953420000000000,fav_1p0,31.0,0.13580891826244934,0,0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
1684953420000000000,fav_1p5,68.0,0.13580891826244934,0,0,37.0,0.0,0.0,1.0,0.0,0.0,0.0
1684953420000000000,fav_2p0,210.0,0.13580891826244934,0,0,142.0,0.0,0.0,1.0,0.0,0.0,0.0
1684954140000000000,fav_0p5,319.0,1.3067391818958585,1,1,319.0,1.0,0.0,0.0,0.0,1.0,0.0
1684954140000000000,fav_1p0,319.0,1.3067391818958585,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1684954140000000000,fav_1p5,457.0,1.3067391818958585,1,1,138.0,1.0,0.0,0.0,0.0,1.0,0.0
1684954140000000000,fav_2p0,760.0,1.3067391818958585,1,1,303.0,1.0,0.0,0.0,0.0,1.0,0.0
1684955160000000000,fav_0p5,26.0,0.03511313796314342,0,0,26.0,0.0,0.0,1.0,0.0,0.0,0.0
1684955160000000000,fav_1p0,177.0,0.03511313796314342,0,0,151.0,0.0,0.0,1.0,0.0,0.0,0.0
1684955160000000000,fav_1p5,346.0,0.03511313796314342,0,0,169.0,0.0,0.0,1.0,0.0,0.0,0.0
1684955160000000000,fav_2p0,475.0,0.03511313796314342,0,0,129.0,0.0,0.0,1.0,0.0,0.0,0.0
1684957020000000000,fav_0p5,67.0,0.17574014797398813,0,0,67.0,,,,,,
1684957020000000000,fav_1p0,75.0,0.17574014797398813,0,0,8.0,,,,,,
1684957020000000000,fav_1p5,420.0,0.30126882509826536,0,0,345.0,,,,,,
1684957020000000000,fav_2p0,444.0,0.30126882509826536,0,0,24.0,,,,,,
1685023080000000000,fav_0p5,146.0,1.323505570746758,1,1,146.0,0.0,0.0,0.0,0.0,1.0,0.0
1685023080000000000,fav_1p0,167.0,1.323505570746758,1,1,21.0,0.0,0.0,0.0,0.0,1.0,0.0
1685023080000000000,fav_1p5,419.0,1.323505570746758,1,1,252.0,0.0,0.0,0.0,0.0,1.0,0.0
1685023860000000000,fav_0p5,4.0,0.0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
1685023860000000000,fav_1p0,109.0,0.07040188759331832,0,0,105.0,1.0,0.0,1.0,0.0,0.0,0.0
1685023860000000000,fav_1p5,569.0,0.6512174602381945,1,0,460.0,1.0,0.0,1.0,0.0,0.0,0.0
1685024940000000000,fav_0p5,54.0,0.2905620086990764,0,0,54.0,0.0,0.0,0.0,0.0,1.0,0.0
1685024940000000000,fav_1p0,573.0,1.4943189018809644,1,1,519.0,0.0,0.0,0.0,0.0,1.0,0.0
1685024940000000000,fav_1p5,600.0,1.4943189018809644,1,1,27.0,0.0,0.0,0.0,0.0,1.0,0.0
1685024940000000000,fav_2p0,656.0,1.4943189018809644,1,1,56.0,1.0,1.0,0.0,0.0,1.0,0.0
1685027880000000000,fav_0p5,187.0,0.6801119248576237,1,0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
1685027880000000000,fav_1p0,788.0,1.4106025108158122,1,1,601.0,0.0,0.0,0.0,0.0,0.0,0.0
1685027880000000000,fav_1p5,962.0,1.4106025108158122,1,1,174.0,0.0,0.0,0.0,0.0,0.0,0.0
1685027880000000000,fav_2p0,1007.0,1.4106025108158122,1,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
1685030040000000000,fav_0p5,373.0,2.1349062048950387,1,1,373.0,0.0,0.0,1.0,0.0,1.0,0.0
1685030040000000000,fav_1p0,405.0,2.1349062048950387,1,1,32.0,0.0,0.0,1.0,0.0,1.0,0.0
1685030040000000000,fav_1p5,425.0,2.1349062048950387,1,1,20.0,0.0,0.0,1.0,0.0,1.0,0.0
1685030040000000000,fav_2p0,431.0,2.1349062048950387,1,1,6.0,0.0,0.0,1.0,0.0,1.0,0.0
1685032440000000000,fav_0p5,24.0,0.12545776172473563,0,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
1685032440000000000,fav_1p0,32.0,0.12545776172473563,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1685032440000000000,fav_1p5,33.0,0.12545776172473563,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1685033280000000000,fav_0p5,398.0,1.1375871057313656,1,1,398.0,0.0,0.0,0.0,0.0,0.0,0.0
1685033280000000000,fav_1p0,406.0,1.1375871057313656,1,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1685033280000000000,fav_1p5,658.0,1.2045039943037987,1,1,252.0,0.0,0.0,0.0,0.0,0.0,0.0
1685033280000000000,fav_2p0,836.0,1.2045039943037987,1,1,178.0,0.0,0.0,0.0,0.0,0.0,0.0
1685034780000000000,fav_0p5,166.0,0.5149040690948667,1,0,166.0,1.0,0.0,1.0,0.0,1.0,0.0
1685034780000000000,fav_1p0,172.0,0.5149040690948667,1,0,6.0,1.0,0.0,1.0,0.0,1.0,0.0
1685034780000000000,fav_1p5,282.0,0.5149040690948667,1,0,110.0,1.0,0.0,1.0,0.0,1.0,0.0
1685034780000000000,fav_2p0,807.0,0.5149040690948667,1,0,525.0,1.0,0.0,1.0,0.0,1.0,0.0
1685036340000000000,fav_0p5,86.0,0.3567851166935532,0,0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
1685036340000000000,fav_1p0,115.0,0.3567851166935532,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
1685036340000000000,fav_1p5,130.0,0.3567851166935532,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1685037300000000000,fav_0p5,13.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1685037300000000000,fav_1p0,60.0,0.0,0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
1685037600000000000,fav_0p5,2.0,0.08302067618158698,0,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
1685037600000000000,fav_1p0,2.0,0.08302067618158698,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1685037600000000000,fav_1p5,8.0,0.08302067618158698,0,0,6.0,1.0,0.0,1.0,0.0,1.0,0.0
1685037600000000000,fav_2p0,11.0,0.08302067618158698,0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1685038020000000000,fav_0p5,84.0,0.47785857579122,0,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
1685038020000000000,fav_1p0,104.0,0.47785857579122,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1685038500000000000,fav_0p5,18.0,0.18214450335901972,0,0,18.0,1.0,0.0,1.0,0.0,1.0,0.0
1685038500000000000,fav_1p0,25.0,0.18214450335901972,0,0,7.0,1.0,0.0,1.0,0.0,1.0,0.0
1685038500000000000,fav_1p5,129.0,0.18214450335901972,0,0,104.0,1.0,0.0,1.0,0.0,1.0,0.0
1685038860000000000,fav_0p5,16.0,0.21442126677119416,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1685038860000000000,fav_1p0,270.0,0.3369477049261623,0,0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
1685038860000000000,fav_1p5,278.0,0.3369477049261623,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1685038860000000000,fav_2p0,597.0,0.3369477049261623,0,0,319.0,0.0,0.0,0.0,0.0,0.0,0.0
1685041440000000000,fav_0p5,32.0,0.3145543453718015,0,0,32.0,0.0,0.0,0.0,0.0,1.0,0.0
1685041440000000000,fav_1p0,46.0,0.3145543453718015,0,0,14.0,0.0,0.0,0.0,0.0,1.0,0.0
1685041440000000000,fav_1p5,68.0,0.3145543453718015,0,0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
1685041440000000000,fav_2p0,76.0,0.3145543453718015,0,0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
1685043660000000000,fav_0p5,423.0,1.5572885211155645,1,1,423.0,0.0,0.0,0.0,0.0,0.0,0.0
1685043660000000000,fav_1p0,434.0,1.5572885211155645,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1685043660000000000,fav_1p5,476.0,1.5572885211155645,1,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1685043660000000000,fav_2p0,492.0,1.5572885211155645,1,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1685045220000000000,fav_0p5,91.0,0.16296991628353688,0,0,91.0,,,,,,
1685107860000000000,fav_0p5,31.0,0.7541009465413737,1,0,31.0,1.0,0.0,1.0,0.0,1.0,0.0
1685107860000000000,fav_1p0,33.0,0.7541009465413737,1,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
1685107860000000000,fav_1p5,37.0,0.7541009465413737,1,0,4.0,1.0,0.0,1.0,0.0,1.0,0.0
1685107860000000000,fav_2p0,60.0,0.7541009465413737,1,0,23.0,1.0,0.0,1.0,0.0,1.0,0.0
1685113560000000000,fav_0p5,7.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1685113560000000000,fav_1p0,75.0,0.0,0,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
1685113560000000000,fav_1p5,408.0,0.0,0,0,333.0,0.0,0.0,0.0,0.0,0.0,0.0
1685113560000000000,fav_2p0,420.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1685114820000000000,fav_0p5,24.0,0.1844025856573992,0,0,24.0,1.0,0.0,1.0,0.0,1.0,0.0
1685114820000000000,fav_1p0,225.0,1.2117884200343376,1,1,201.0,1.0,0.0,1.0,0.0,1.0,0.0
1685114820000000000,fav_1p5,370.0,1.2117884200343376,1,1,145.0,1.0,0.0,1.0,0.0,1.0,0.0
1685114820000000000,fav_2p0,863.0,1.2117884200343376,1,1,493.0,1.0,0.0,1.0,0.0,1.0,0.0
1685117040000000000,fav_0p5,234.0,0.7588683200213285,1,0,234.0,1.0,0.0,1.0,0.0,1.0,0.0
1685118120000000000,fav_0p5,921.0,1.7700743760102196,1,1,921.0,1.0,0.0,1.0,0.0,1.0,0.0
1685118120000000000,fav_1p0,954.0,1.7700743760102196,1,1,33.0,1.0,0.0,1.0,0.0,1.0,0.0
1685118120000000000,fav_1p5,980.0,1.7700743760102196,1,1,26.0,1.0,0.0,1.0,0.0,1.0,0.0
1685118120000000000,fav_2p0,1145.0,1.7700743760102196,1,1,165.0,1.0,0.0,1.0,0.0,1.0,0.0
1685120580000000000,fav_0p5,164.0,0.4602501591089146,0,0,164.0,1.0,0.0,1.0,0.0,1.0,0.0
1685120580000000000,fav_1p0,226.0,0.4602501591089146,0,0,62.0,1.0,0.0,1.0,0.0,1.0,0.0
1685121420000000000,fav_0p5,30.0,0.19359181621498744,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
1685121420000000000,fav_1p0,44.0,0.19359181621498744,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1685121420000000000,fav_1p5,49.0,0.19359181621498744,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1685121420000000000,fav_2p0,53.0,0.19359181621498744,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1685121960000000000,fav_0p5,34.0,0.12586205822959745,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
1685121960000000000,fav_1p0,295.0,0.6712643105578531,1,0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
1685122620000000000,fav_0p5,72.0,0.12560964303359118,0,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
1685122920000000000,fav_0p5,59.0,0.6536939715218003,1,0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
1685123640000000000,fav_0p5,34.0,0.12910230160551067,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
1685123760000000000,fav_0p5,24.0,0.08765421245880103,0,0,24.0,1.0,0.0,1.0,0.0,1.0,0.0
1685124120000000000,fav_0p5,37.0,0.4672964622301173,0,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
1685124120000000000,fav_1p0,67.0,0.4672964622301173,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
1685124120000000000,fav_1p5,71.0,0.4672964622301173,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1685124120000000000,fav_2p0,137.0,0.4672964622301173,0,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
1685124780000000000,fav_0p5,59.0,0.16259378865015728,0,0,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1685124780000000000,fav_1p0,315.0,0.48778136595047183,0,0,256.0,0.0,0.0,1.0,0.0,1.0,0.0
1685124780000000000,fav_1p5,322.0,0.48778136595047183,0,0,7.0,0.0,0.0,1.0,0.0,1.0,0.0
1685124780000000000,fav_2p0,583.0,0.48778136595047183,0,0,261.0,0.0,0.0,1.0,0.0,1.0,0.0
1685127540000000000,fav_0p5,3.0,0.04526334676618708,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1685127540000000000,fav_1p0,15.0,0.04526334676618708,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1685127720000000000,fav_0p5,33.0,0.04080287110240435,0,0,33.0,1.0,0.0,1.0,0.0,1.0,0.0
1685127720000000000,fav_1p0,46.0,0.04080287110240435,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0
1685127720000000000,fav_1p5,422.0,0.04080287110240435,0,0,376.0,1.0,0.0,1.0,0.0,1.0,0.0
1685127720000000000,fav_2p0,465.0,0.04080287110240435,0,0,43.0,1.0,0.0,1.0,0.0,1.0,0.0
1685128800000000000,fav_0p5,17.0,0.12682466819729823,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1685128800000000000,fav_1p0,264.0,0.9300475667801871,1,0,247.0,0.0,0.0,0.0,0.0,0.0,0.0
1685128800000000000,fav_1p5,376.0,0.9300475667801871,1,0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
1685128800000000000,fav_2p0,451.0,0.9300475667801871,1,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
1685130120000000000,fav_0p5,67.0,0.2442182889495865,0,0,67.0,0.0,0.0,1.0,0.0,1.0,0.0
1685130120000000000,fav_1p0,167.0,0.2442182889495865,0,0,100.0,0.0,0.0,1.0,0.0,1.0,0.0
1685130480000000000,fav_0p5,106.0,1.1300022002408847,1,1,106.0,1.0,0.0,0.0,0.0,0.0,0.0
1685130480000000000,fav_1p0,106.0,1.1300022002408847,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1685130480000000000,fav_1p5,148.0,1.1300022002408847,1,1,42.0,1.0,0.0,0.0,0.0,0.0,0.0
1685130480000000000,fav_2p0,359.0,1.1300022002408847,1,1,211.0,1.0,0.0,0.0,0.0,0.0,0.0
1685131440000000000,fav_0p5,49.0,0.1490233925218305,0,0,49.0,,,,,,
1685131440000000000,fav_1p0,535.0,0.32785146354802713,0,0,486.0,,,,,,
1685131440000000000,fav_1p5,557.0,0.32785146354802713,0,0,22.0,,,,,,
1685131440000000000,fav_2p0,616.0,0.32785146354802713,0,0,59.0,,,,,,
1685368680000000000,fav_0p5,40.0,0.28312315415849126,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
1685368680000000000,fav_1p0,124.0,0.28312315415849126,0,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
1685368680000000000,fav_1p5,554.0,0.28312315415849126,0,0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
1685368680000000000,fav_2p0,756.0,0.28312315415849126,0,0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
1685371320000000000,fav_0p5,57.0,0.0,0,0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
1685371320000000000,fav_1p0,103.0,0.0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
1685371320000000000,fav_1p5,325.0,0.8412581929537234,1,0,222.0,0.0,0.0,0.0,0.0,0.0,0.0
1685371320000000000,fav_2p0,328.0,0.8412581929537234,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1685373480000000000,fav_0p5,78.0,0.11965869346883885,0,0,78.0,1.0,0.0,1.0,0.0,1.0,0.0
1685373480000000000,fav_1p0,108.0,0.11965869346883885,0,0,30.0,1.0,0.0,1.0,0.0,1.0,0.0
1685373480000000000,fav_1p5,109.0,0.11965869346883885,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1685373480000000000,fav_2p0,144.0,0.11965869346883885,0,0,35.0,1.0,0.0,1.0,0.0,1.0,0.0
1685375580000000000,fav_0p5,30.0,0.0,0,0,30.0,1.0,0.0,1.0,0.0,1.0,0.0
1685375580000000000,fav_1p0,31.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1685375580000000000,fav_1p5,31.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1685375580000000000,fav_2p0,190.0,0.0,0,0,159.0,1.0,0.0,1.0,0.0,1.0,0.0
1685379000000000000,fav_0p5,20.0,0.14641387122045033,0,0,20.0,1.0,0.0,1.0,0.0,0.0,0.0
1685379000000000000,fav_1p0,20.0,0.14641387122045033,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1685453880000000000,fav_0p5,92.0,0.7513273522800639,1,0,92.0,0.0,0.0,0.0,0.0,1.0,0.0
1685453880000000000,fav_1p0,133.0,0.7513273522800639,1,0,41.0,1.0,1.0,0.0,0.0,1.0,0.0
1685453880000000000,fav_1p5,136.0,0.7513273522800639,1,0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1685453880000000000,fav_2p0,153.0,0.7513273522800639,1,0,17.0,1.0,1.0,0.0,0.0,1.0,0.0
1685454420000000000,fav_0p5,260.0,1.3482548324054398,1,1,260.0,0.0,0.0,1.0,0.0,0.0,0.0
1685454420000000000,fav_1p0,265.0,1.3482548324054398,1,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0
1685454420000000000,fav_1p5,311.0,1.3482548324054398,1,1,46.0,0.0,0.0,1.0,0.0,0.0,0.0
1685454420000000000,fav_2p0,316.0,1.3482548324054398,1,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0
1685456280000000000,fav_0p5,134.0,0.3426550945424698,0,0,134.0,0.0,0.0,0.0,0.0,0.0,0.0
1685456280000000000,fav_1p0,168.0,0.3426550945424698,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
1685456640000000000,fav_0p5,36.0,0.04684060160016515,0,0,36.0,1.0,0.0,1.0,0.0,1.0,0.0
1685456640000000000,fav_1p0,262.0,0.7026090240024773,1,0,226.0,1.0,0.0,1.0,0.0,1.0,0.0
1685456640000000000,fav_1p5,267.0,0.7026090240024773,1,0,5.0,1.0,0.0,1.0,0.0,1.0,0.0
1685458080000000000,fav_0p5,32.0,0.038614293375474354,0,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
1685458080000000000,fav_1p0,74.0,0.038614293375474354,0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1685458080000000000,fav_1p5,98.0,0.038614293375474354,0,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
1685458080000000000,fav_2p0,156.0,0.038614293375474354,0,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
1685459760000000000,fav_0p5,13.0,0.02025368375914593,0,0,13.0,0.0,0.0,1.0,0.0,1.0,0.0
1685459760000000000,fav_1p0,278.0,0.9924305041981506,1,0,265.0,1.0,1.0,1.0,0.0,1.0,0.0
1685459760000000000,fav_1p5,281.0,0.9924305041981506,1,0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1685459760000000000,fav_2p0,531.0,0.9924305041981506,1,0,250.0,1.0,1.0,1.0,0.0,1.0,0.0
1685460540000000000,fav_0p5,31.0,0.18884298715895922,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
1685460540000000000,fav_1p0,61.0,0.18884298715895922,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
1685460540000000000,fav_1p5,481.0,0.18884298715895922,0,0,420.0,0.0,0.0,0.0,0.0,0.0,0.0
1685460540000000000,fav_2p0,498.0,0.18884298715895922,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1685462280000000000,fav_0p5,13.0,0.0,0,0,13.0,0.0,0.0,1.0,0.0,1.0,0.0
1685462280000000000,fav_1p0,194.0,0.5348838154809658,1,0,181.0,0.0,0.0,1.0,0.0,1.0,0.0
1685462280000000000,fav_1p5,252.0,0.5348838154809658,1,0,58.0,0.0,0.0,1.0,0.0,1.0,0.0
1685462280000000000,fav_2p0,409.0,0.6756427142917462,1,0,157.0,1.0,1.0,1.0,0.0,1.0,0.0
1685463960000000000,fav_0p5,9.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1685464080000000000,fav_0p5,19.0,0.04808130163862843,0,0,19.0,1.0,0.0,1.0,0.0,1.0,0.0
1685464080000000000,fav_1p0,114.0,0.04808130163862843,0,0,95.0,1.0,0.0,1.0,0.0,1.0,0.0
1685464500000000000,fav_0p5,224.0,0.9960784593625124,1,0,224.0,1.0,0.0,1.0,0.0,1.0,0.0
1685464500000000000,fav_1p0,291.0,0.9960784593625124,1,0,67.0,1.0,0.0,1.0,0.0,1.0,0.0
1685464500000000000,fav_1p5,316.0,0.9960784593625124,1,0,25.0,1.0,0.0,1.0,0.0,1.0,0.0
1685464500000000000,fav_2p0,349.0,0.9960784593625124,1,0,33.0,1.0,0.0,1.0,0.0,1.0,0.0
1685465160000000000,fav_0p5,152.0,0.7090618129066889,1,0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
1685465160000000000,fav_1p0,238.0,0.7090618129066889,1,0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
1685465160000000000,fav_1p5,259.0,0.7090618129066889,1,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
1685465160000000000,fav_2p0,642.0,0.7090618129066889,1,0,383.0,0.0,0.0,0.0,0.0,0.0,0.0
1685466240000000000,fav_0p5,115.0,0.29722240872136463,0,0,115.0,0.0,0.0,1.0,0.0,1.0,0.0
1685466240000000000,fav_1p0,227.0,0.29722240872136463,0,0,112.0,0.0,0.0,1.0,0.0,1.0,0.0
1685466240000000000,fav_1p5,232.0,0.29722240872136463,0,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1685466240000000000,fav_2p0,259.0,0.29722240872136463,0,0,27.0,0.0,0.0,1.0,0.0,1.0,0.0
1685469240000000000,fav_0p5,7.0,0.0,0,0,7.0,1.0,0.0,1.0,0.0,1.0,0.0
1685469240000000000,fav_1p0,84.0,0.18211896153280493,0,0,77.0,1.0,0.0,1.0,0.0,1.0,0.0
1685469240000000000,fav_1p5,131.0,0.18211896153280493,0,0,47.0,1.0,0.0,1.0,0.0,1.0,0.0
1685469240000000000,fav_2p0,437.0,0.18211896153280493,0,0,306.0,1.0,0.0,1.0,0.0,1.0,0.0
1685470260000000000,fav_0p5,16.0,0.05384162103554951,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1685470260000000000,fav_1p0,92.0,0.05384162103554951,0,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
1685470260000000000,fav_1p5,290.0,0.05384162103554951,0,0,198.0,0.0,0.0,0.0,0.0,0.0,0.0
1685470260000000000,fav_2p0,304.0,0.05384162103554951,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1685472780000000000,fav_0p5,115.0,0.3637122012089334,0,0,115.0,1.0,0.0,1.0,0.0,0.0,0.0
1685473200000000000,fav_0p5,4.0,0.16048652660399138,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
1685473200000000000,fav_1p0,159.0,0.16048652660399138,0,0,155.0,0.0,0.0,0.0,0.0,1.0,0.0
1685473200000000000,fav_1p5,160.0,0.16048652660399138,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1685473200000000000,fav_2p0,844.0,0.5777514957743689,1,0,684.0,0.0,0.0,0.0,0.0,1.0,0.0
1685474520000000000,fav_0p5,419.0,1.4405223338495579,1,1,419.0,1.0,0.0,1.0,0.0,0.0,0.0
1685475420000000000,fav_0p5,175.0,0.7382919883471475,1,0,175.0,0.0,0.0,0.0,0.0,1.0,0.0
1685475420000000000,fav_1p0,384.0,0.7382919883471475,1,0,209.0,0.0,0.0,0.0,0.0,1.0,0.0
1685475420000000000,fav_1p5,647.0,0.9060856220624083,1,0,263.0,1.0,1.0,0.0,0.0,1.0,0.0
1685475420000000000,fav_2p0,766.0,0.9060856220624083,1,0,119.0,1.0,1.0,0.0,0.0,1.0,0.0
1685476800000000000,fav_0p5,11.0,0.19573614850918694,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
1685476800000000000,fav_1p0,63.0,0.19573614850918694,0,0,52.0,0.0,0.0,1.0,0.0,0.0,0.0
1685476800000000000,fav_1p5,116.0,0.19573614850918694,0,0,53.0,0.0,0.0,1.0,0.0,0.0,0.0
1685539800000000000,fav_0p5,19.0,1.1101328985026357,1,1,19.0,1.0,0.0,0.0,0.0,0.0,0.0
1685539800000000000,fav_1p0,23.0,1.1101328985026357,1,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1685539800000000000,fav_1p5,33.0,1.1101328985026357,1,1,10.0,1.0,0.0,0.0,0.0,0.0,0.0
1685539800000000000,fav_2p0,34.0,1.1101328985026357,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1685541300000000000,fav_0p5,182.0,0.4646505949835144,0,0,182.0,0.0,0.0,0.0,0.0,1.0,0.0
1685541300000000000,fav_1p0,287.0,0.4646505949835144,0,0,105.0,0.0,0.0,0.0,0.0,1.0,0.0
1685542020000000000,fav_0p5,48.0,0.5399830520118553,1,0,48.0,0.0,0.0,0.0,0.0,1.0,0.0
1685542020000000000,fav_1p0,233.0,0.5399830520118553,1,0,185.0,1.0,1.0,0.0,0.0,1.0,0.0
1685542020000000000,fav_1p5,296.0,0.5399830520118553,1,0,63.0,1.0,1.0,0.0,0.0,1.0,0.0
1685542020000000000,fav_2p0,367.0,0.5399830520118553,1,0,71.0,1.0,1.0,0.0,0.0,1.0,0.0
1685544240000000000,fav_0p5,195.0,0.696873809145463,1,0,195.0,0.0,0.0,0.0,0.0,0.0,0.0
1685544240000000000,fav_1p0,280.0,0.696873809145463,1,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
1685544240000000000,fav_1p5,298.0,0.696873809145463,1,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1685544240000000000,fav_2p0,371.0,0.696873809145463,1,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
1685545080000000000,fav_0p5,17.0,0.41918373208486276,0,0,17.0,1.0,0.0,1.0,0.0,1.0,0.0
